noun_w_buah_affixed1	noun_w_buah_affixed2	cossim
kiriman	ringkasan	0.3
kiriman	akhiran	0.18
kiriman	tontonan	0.19
kiriman	kerinduan	0.24
kiriman	jebakan	0.2
kiriman	pengkhianatan	0.13
kiriman	garapan	0.14
kiriman	terusan	0.21
kiriman	penegasan	0.22
kiriman	kontrakan	0.23
kiriman	cerminan	0.19
kiriman	lompatan	0.2
kiriman	renungan	0.25
kiriman	pelataran	0.13
kiriman	perempatan	0.15
kiriman	rangkuman	0.21
kiriman	ketukan	0.18
kiriman	bisikan	0.24
kiriman	bungkusan	0.38
kiriman	kerumitan	0.2
kiriman	pahatan	0.23
kiriman	sindiran	0.26
kiriman	kewajaran	0.11
kiriman	penantian	0.23
kiriman	pergelaran	0.15
kiriman	meteran	0.2
kiriman	tuturan	0.19
kiriman	ujaran	0.19
kiriman	penjepit	0.19
kiriman	penggaris	0.15
kiriman	tamparan	0.26
kiriman	hantaman	0.31
kiriman	layangan	0.24
kiriman	gurauan	0.25
kiriman	kelaziman	0.11
kiriman	kemustahilan	0.07
kiriman	penyerah	0.29
kebodohan	teriakan	0.25
kebodohan	kejelasan	0.24
kebodohan	pertengkaran	0.33
kebodohan	ajakan	0.19
kebodohan	kemewahan	0.36
kebodohan	pelarian	0.27
kebodohan	anjuran	0.22
kebodohan	pencitraan	0.27
kebodohan	ringkasan	0.2
kebodohan	akhiran	0.08
kebodohan	tontonan	0.25
kebodohan	kerinduan	0.31
kebodohan	jebakan	0.36
kebodohan	pengkhianatan	0.42
kebodohan	garapan	0.14
kebodohan	terusan	0.13
kebodohan	penegasan	0.24
kebodohan	kontrakan	0.09
kebodohan	cerminan	0.34
kebodohan	lompatan	0.2
kebodohan	renungan	0.29
kebodohan	pelataran	0.17
kebodohan	perempatan	0.12
kebodohan	rangkuman	0.16
kebodohan	ketukan	0.13
kebodohan	bisikan	0.22
kebodohan	bungkusan	0.11
kebodohan	kerumitan	0.3
kebodohan	pahatan	0.16
kebodohan	sindiran	0.28
kebodohan	kewajaran	0.29
kebodohan	penantian	0.25
kebodohan	pergelaran	0.07
kebodohan	meteran	0.11
kebodohan	tuturan	0.12
kebodohan	ujaran	0.24
kebodohan	penjepit	0.04
kebodohan	penggaris	0.14
kebodohan	tamparan	0.24
kebodohan	hantaman	0.2
kebodohan	layangan	0.12
kebodohan	gurauan	0.32
kebodohan	kelaziman	0.25
kebodohan	kemustahilan	0.4
kebodohan	penyerah	0.25
teriakan	kejelasan	0.29
teriakan	pertengkaran	0.37
teriakan	ajakan	0.35
teriakan	kemewahan	0.21
teriakan	pelarian	0.22
teriakan	anjuran	0.21
teriakan	pencitraan	0.19
teriakan	ringkasan	0.16
teriakan	akhiran	0.11
teriakan	tontonan	0.3
teriakan	kerinduan	0.26
teriakan	jebakan	0.27
teriakan	pengkhianatan	0.25
teriakan	garapan	0.16
teriakan	terusan	0.11
teriakan	penegasan	0.29
teriakan	kontrakan	0.21
teriakan	cerminan	0.22
teriakan	lompatan	0.28
teriakan	renungan	0.21
teriakan	pelataran	0.17
teriakan	perempatan	0.19
teriakan	rangkuman	0.17
teriakan	ketukan	0.37
teriakan	bisikan	0.42
teriakan	bungkusan	0.21
teriakan	kerumitan	0.2
teriakan	pahatan	0.2
teriakan	sindiran	0.3
teriakan	kewajaran	0.21
teriakan	penantian	0.25
teriakan	pergelaran	0.14
teriakan	meteran	0.25
teriakan	tuturan	0.23
teriakan	ujaran	0.32
teriakan	penjepit	0.17
teriakan	penggaris	0.11
teriakan	tamparan	0.32
teriakan	hantaman	0.31
teriakan	layangan	0.25
teriakan	gurauan	0.36
teriakan	kelaziman	0.17
teriakan	kemustahilan	0.2
teriakan	penyerah	0.28
kejelasan	pertengkaran	0.29
kejelasan	ajakan	0.25
kejelasan	kemewahan	0.26
kejelasan	pelarian	0.18
kejelasan	anjuran	0.21
kejelasan	pencitraan	0.27
kejelasan	ringkasan	0.36
kejelasan	akhiran	0.19
kejelasan	tontonan	0.17
kejelasan	kerinduan	0.3
kejelasan	jebakan	0.13
kejelasan	pengkhianatan	0.22
kejelasan	garapan	0.22
kejelasan	terusan	0.15
kejelasan	penegasan	0.52
kejelasan	kontrakan	0.19
kejelasan	cerminan	0.3
kejelasan	lompatan	0.2
kejelasan	renungan	0.18
kejelasan	pelataran	0.13
kejelasan	perempatan	0.21
kejelasan	rangkuman	0.26
kejelasan	ketukan	0.23
kejelasan	bisikan	0.28
kejelasan	bungkusan	0.18
kejelasan	kerumitan	0.37
kejelasan	pahatan	0.2
kejelasan	sindiran	0.22
kejelasan	kewajaran	0.32
kejelasan	penantian	0.32
kejelasan	pergelaran	0.23
kejelasan	meteran	0.18
kejelasan	tuturan	0.27
kejelasan	ujaran	0.29
kejelasan	penjepit	0.13
kejelasan	penggaris	0.12
kejelasan	tamparan	0.18
kejelasan	hantaman	0.1
kejelasan	layangan	0.2
kejelasan	gurauan	0.2
kejelasan	kelaziman	0.2
kejelasan	kemustahilan	0.25
kejelasan	penyerah	0.35
pertengkaran	ajakan	0.23
pertengkaran	kemewahan	0.25
pertengkaran	pelarian	0.3
pertengkaran	anjuran	0.14
pertengkaran	pencitraan	0.14
pertengkaran	ringkasan	0.23
pertengkaran	akhiran	0.11
pertengkaran	tontonan	0.29
pertengkaran	kerinduan	0.24
pertengkaran	jebakan	0.22
pertengkaran	pengkhianatan	0.39
pertengkaran	garapan	0.14
pertengkaran	terusan	0.16
pertengkaran	penegasan	0.25
pertengkaran	kontrakan	0.27
pertengkaran	cerminan	0.24
pertengkaran	lompatan	0.19
pertengkaran	renungan	0.28
pertengkaran	pelataran	0.19
pertengkaran	perempatan	0.17
pertengkaran	rangkuman	0.22
pertengkaran	ketukan	0.23
pertengkaran	bisikan	0.28
pertengkaran	bungkusan	0.13
pertengkaran	kerumitan	0.28
pertengkaran	pahatan	0.19
pertengkaran	sindiran	0.27
pertengkaran	kewajaran	0.25
pertengkaran	penantian	0.26
pertengkaran	pergelaran	0.21
pertengkaran	meteran	0.16
pertengkaran	tuturan	0.15
pertengkaran	ujaran	0.26
pertengkaran	penjepit	0.14
pertengkaran	penggaris	0.12
pertengkaran	tamparan	0.31
pertengkaran	hantaman	0.26
pertengkaran	layangan	0.26
pertengkaran	gurauan	0.38
pertengkaran	kelaziman	0.19
pertengkaran	kemustahilan	0.25
pertengkaran	penyerah	0.28
ajakan	kemewahan	0.25
ajakan	pelarian	0.23
ajakan	anjuran	0.46
ajakan	pencitraan	0.21
ajakan	ringkasan	0.24
ajakan	akhiran	0.15
ajakan	tontonan	0.23
ajakan	kerinduan	0.31
ajakan	jebakan	0.27
ajakan	pengkhianatan	0.16
ajakan	garapan	0.18
ajakan	terusan	0.15
ajakan	penegasan	0.32
ajakan	kontrakan	0.25
ajakan	cerminan	0.24
ajakan	lompatan	0.2
ajakan	renungan	0.3
ajakan	pelataran	0.12
ajakan	perempatan	0.14
ajakan	rangkuman	0.27
ajakan	ketukan	0.22
ajakan	bisikan	0.42
ajakan	bungkusan	0.24
ajakan	kerumitan	0.11
ajakan	pahatan	0.12
ajakan	sindiran	0.37
ajakan	kewajaran	0.18
ajakan	penantian	0.15
ajakan	pergelaran	0.16
ajakan	meteran	0.09
ajakan	tuturan	0.31
ajakan	ujaran	0.28
ajakan	penjepit	0.06
ajakan	penggaris	0.1
ajakan	tamparan	0.23
ajakan	hantaman	0.17
ajakan	layangan	0.19
ajakan	gurauan	0.34
ajakan	kelaziman	0.1
ajakan	kemustahilan	0.23
ajakan	penyerah	0.3
kemewahan	pelarian	0.25
kemewahan	anjuran	0.18
kemewahan	pencitraan	0.33
kemewahan	ringkasan	0.19
kemewahan	akhiran	0.12
kemewahan	tontonan	0.28
kemewahan	kerinduan	0.29
kemewahan	jebakan	0.21
kemewahan	pengkhianatan	0.29
kemewahan	garapan	0.16
kemewahan	terusan	0.16
kemewahan	penegasan	0.21
kemewahan	kontrakan	0.19
kemewahan	cerminan	0.33
kemewahan	lompatan	0.15
kemewahan	renungan	0.16
kemewahan	pelataran	0.15
kemewahan	perempatan	0.06
kemewahan	rangkuman	0.17
kemewahan	ketukan	0.18
kemewahan	bisikan	0.18
kemewahan	bungkusan	0.17
kemewahan	kerumitan	0.38
kemewahan	pahatan	0.21
kemewahan	sindiran	0.25
kemewahan	kewajaran	0.29
kemewahan	penantian	0.14
kemewahan	pergelaran	0.22
kemewahan	meteran	0.1
kemewahan	tuturan	0.1
kemewahan	ujaran	0.13
kemewahan	penjepit	0.12
kemewahan	penggaris	0.14
kemewahan	tamparan	0.16
kemewahan	hantaman	0.1
kemewahan	layangan	0.21
kemewahan	gurauan	0.22
kemewahan	kelaziman	0.21
kemewahan	kemustahilan	0.26
kemewahan	penyerah	0.24
pelarian	anjuran	0.17
pelarian	pencitraan	0.2
pelarian	ringkasan	0.18
pelarian	akhiran	0.05
pelarian	tontonan	0.26
pelarian	kerinduan	0.3
pelarian	jebakan	0.33
pelarian	pengkhianatan	0.34
pelarian	garapan	0.13
pelarian	terusan	0.2
pelarian	penegasan	0.25
pelarian	kontrakan	0.28
pelarian	cerminan	0.23
pelarian	lompatan	0.24
pelarian	renungan	0.23
pelarian	pelataran	0.2
pelarian	perempatan	0.12
pelarian	rangkuman	0.17
pelarian	ketukan	0.11
pelarian	bisikan	0.19
pelarian	bungkusan	0.18
pelarian	kerumitan	0.2
pelarian	pahatan	0.1
pelarian	sindiran	0.32
pelarian	kewajaran	0.15
pelarian	penantian	0.29
pelarian	pergelaran	0.13
pelarian	meteran	0.09
pelarian	tuturan	0.16
pelarian	ujaran	0.15
pelarian	penjepit	0.22
pelarian	penggaris	0.07
pelarian	tamparan	0.21
pelarian	hantaman	0.14
pelarian	layangan	0.24
pelarian	gurauan	0.24
pelarian	kelaziman	0.17
pelarian	kemustahilan	0.25
pelarian	penyerah	0.33
anjuran	pencitraan	0.22
anjuran	ringkasan	0.32
anjuran	akhiran	0.08
anjuran	tontonan	0.22
anjuran	kerinduan	0.21
anjuran	jebakan	0.19
anjuran	pengkhianatan	0.16
anjuran	garapan	0.16
anjuran	terusan	0.18
anjuran	penegasan	0.38
anjuran	kontrakan	0.14
anjuran	cerminan	0.23
anjuran	lompatan	0.16
anjuran	renungan	0.28
anjuran	pelataran	0.09
anjuran	perempatan	0.17
anjuran	rangkuman	0.31
anjuran	ketukan	0.09
anjuran	bisikan	0.32
anjuran	bungkusan	0.19
anjuran	kerumitan	0.11
anjuran	pahatan	0.1
anjuran	sindiran	0.35
anjuran	kewajaran	0.31
anjuran	penantian	0.14
anjuran	pergelaran	0.2
anjuran	meteran	0.16
anjuran	tuturan	0.28
anjuran	ujaran	0.23
anjuran	penjepit	0.15
anjuran	penggaris	0.12
anjuran	tamparan	0.19
anjuran	hantaman	0.12
anjuran	layangan	0.12
anjuran	gurauan	0.24
anjuran	kelaziman	0.3
anjuran	kemustahilan	0.19
anjuran	penyerah	0.25
pencitraan	ringkasan	0.2
pencitraan	akhiran	0.08
pencitraan	tontonan	0.29
pencitraan	kerinduan	0.2
pencitraan	jebakan	0.26
pencitraan	pengkhianatan	0.28
pencitraan	garapan	0.21
pencitraan	terusan	0.25
pencitraan	penegasan	0.3
pencitraan	kontrakan	0.13
pencitraan	cerminan	0.35
pencitraan	lompatan	0.22
pencitraan	renungan	0.23
pencitraan	pelataran	0.16
pencitraan	perempatan	0.14
pencitraan	rangkuman	0.2
pencitraan	ketukan	0.1
pencitraan	bisikan	0.27
pencitraan	bungkusan	0.17
pencitraan	kerumitan	0.23
pencitraan	pahatan	0.25
pencitraan	sindiran	0.29
pencitraan	kewajaran	0.14
pencitraan	penantian	0.19
pencitraan	pergelaran	0.24
pencitraan	meteran	0.15
pencitraan	tuturan	0.18
pencitraan	ujaran	0.2
pencitraan	penjepit	0.24
pencitraan	penggaris	0.21
pencitraan	tamparan	0.21
pencitraan	hantaman	0.19
pencitraan	layangan	0.26
pencitraan	gurauan	0.2
pencitraan	kelaziman	0.21
pencitraan	kemustahilan	0.19
pencitraan	penyerah	0.29
ringkasan	akhiran	0.18
ringkasan	tontonan	0.27
ringkasan	kerinduan	0.15
ringkasan	jebakan	0.16
ringkasan	pengkhianatan	0.15
ringkasan	garapan	0.2
ringkasan	terusan	0.21
ringkasan	penegasan	0.37
ringkasan	kontrakan	0.14
ringkasan	cerminan	0.33
ringkasan	lompatan	0.23
ringkasan	renungan	0.36
ringkasan	pelataran	0.18
ringkasan	perempatan	0.16
ringkasan	rangkuman	0.68
ringkasan	ketukan	0.21
ringkasan	bisikan	0.19
ringkasan	bungkusan	0.2
ringkasan	kerumitan	0.28
ringkasan	pahatan	0.23
ringkasan	sindiran	0.17
ringkasan	kewajaran	0.21
ringkasan	penantian	0.24
ringkasan	pergelaran	0.15
ringkasan	meteran	0.18
ringkasan	tuturan	0.3
ringkasan	ujaran	0.26
ringkasan	penjepit	0.23
ringkasan	penggaris	0.23
ringkasan	tamparan	0.22
ringkasan	hantaman	0.17
ringkasan	layangan	0.16
ringkasan	gurauan	0.2
ringkasan	kelaziman	0.17
ringkasan	kemustahilan	0.16
ringkasan	penyerah	0.24
akhiran	tontonan	0.08
akhiran	kerinduan	0.1
akhiran	jebakan	0.09
akhiran	pengkhianatan	0.1
akhiran	garapan	0.1
akhiran	terusan	0.05
akhiran	penegasan	0.26
akhiran	kontrakan	0.09
akhiran	cerminan	0.17
akhiran	lompatan	0.11
akhiran	renungan	0.07
akhiran	pelataran	0.11
akhiran	perempatan	0.14
akhiran	rangkuman	0.05
akhiran	ketukan	0.17
akhiran	bisikan	0.22
akhiran	bungkusan	0.09
akhiran	kerumitan	0.11
akhiran	pahatan	0.17
akhiran	sindiran	0.18
akhiran	kewajaran	0.04
akhiran	penantian	0.1
akhiran	pergelaran	0.16
akhiran	meteran	0.08
akhiran	tuturan	0.25
akhiran	ujaran	0.23
akhiran	penjepit	0.11
akhiran	penggaris	0.13
akhiran	tamparan	0.14
akhiran	hantaman	0.13
akhiran	layangan	0.1
akhiran	gurauan	0.16
akhiran	kelaziman	0.17
akhiran	kemustahilan	0.05
akhiran	penyerah	0.12
tontonan	kerinduan	0.19
tontonan	jebakan	0.23
tontonan	pengkhianatan	0.2
tontonan	garapan	0.31
tontonan	terusan	0.25
tontonan	penegasan	0.22
tontonan	kontrakan	0.14
tontonan	cerminan	0.31
tontonan	lompatan	0.23
tontonan	renungan	0.38
tontonan	pelataran	0.28
tontonan	perempatan	0.19
tontonan	rangkuman	0.27
tontonan	ketukan	0.07
tontonan	bisikan	0.22
tontonan	bungkusan	0.19
tontonan	kerumitan	0.14
tontonan	pahatan	0.2
tontonan	sindiran	0.29
tontonan	kewajaran	0.27
tontonan	penantian	0.18
tontonan	pergelaran	0.31
tontonan	meteran	0.15
tontonan	tuturan	0.26
tontonan	ujaran	0.2
tontonan	penjepit	0.18
tontonan	penggaris	0.11
tontonan	tamparan	0.28
tontonan	hantaman	0.23
tontonan	layangan	0.31
tontonan	gurauan	0.31
tontonan	kelaziman	0.25
tontonan	kemustahilan	0.17
tontonan	penyerah	0.21
kerinduan	jebakan	0.13
kerinduan	pengkhianatan	0.25
kerinduan	garapan	0.16
kerinduan	terusan	0.12
kerinduan	penegasan	0.3
kerinduan	kontrakan	0.16
kerinduan	cerminan	0.27
kerinduan	lompatan	0.15
kerinduan	renungan	0.35
kerinduan	pelataran	0.15
kerinduan	perempatan	0.04
kerinduan	rangkuman	0.17
kerinduan	ketukan	0.19
kerinduan	bisikan	0.27
kerinduan	bungkusan	0.17
kerinduan	kerumitan	0.22
kerinduan	pahatan	0.12
kerinduan	sindiran	0.29
kerinduan	kewajaran	0.17
kerinduan	penantian	0.44
kerinduan	pergelaran	0.15
kerinduan	meteran	0.07
kerinduan	tuturan	0.1
kerinduan	ujaran	0.24
kerinduan	penjepit	0.06
kerinduan	penggaris	0.07
kerinduan	tamparan	0.2
kerinduan	hantaman	0.17
kerinduan	layangan	0.17
kerinduan	gurauan	0.24
kerinduan	kelaziman	0.2
kerinduan	kemustahilan	0.36
kerinduan	penyerah	0.24
jebakan	pengkhianatan	0.28
jebakan	garapan	0.13
jebakan	terusan	0.17
jebakan	penegasan	0.17
jebakan	kontrakan	0.21
jebakan	cerminan	0.17
jebakan	lompatan	0.23
jebakan	renungan	0.16
jebakan	pelataran	0.21
jebakan	perempatan	0.2
jebakan	rangkuman	0.18
jebakan	ketukan	0.13
jebakan	bisikan	0.29
jebakan	bungkusan	0.28
jebakan	kerumitan	0.24
jebakan	pahatan	0.19
jebakan	sindiran	0.24
jebakan	kewajaran	0.19
jebakan	penantian	0.2
jebakan	pergelaran	0.08
jebakan	meteran	0.25
jebakan	tuturan	0.05
jebakan	ujaran	0.13
jebakan	penjepit	0.24
jebakan	penggaris	0.22
jebakan	tamparan	0.19
jebakan	hantaman	0.3
jebakan	layangan	0.22
jebakan	gurauan	0.28
jebakan	kelaziman	0.15
jebakan	kemustahilan	0.19
jebakan	penyerah	0.32
pengkhianatan	garapan	0.14
pengkhianatan	terusan	0.13
pengkhianatan	penegasan	0.27
pengkhianatan	kontrakan	0.1
pengkhianatan	cerminan	0.29
pengkhianatan	lompatan	0.19
pengkhianatan	renungan	0.22
pengkhianatan	pelataran	0.15
pengkhianatan	perempatan	0.16
pengkhianatan	rangkuman	0.15
pengkhianatan	ketukan	0.11
pengkhianatan	bisikan	0.23
pengkhianatan	bungkusan	0.18
pengkhianatan	kerumitan	0.28
pengkhianatan	pahatan	0.19
pengkhianatan	sindiran	0.3
pengkhianatan	kewajaran	0.21
pengkhianatan	penantian	0.25
pengkhianatan	pergelaran	0.15
pengkhianatan	meteran	0.11
pengkhianatan	tuturan	0.13
pengkhianatan	ujaran	0.2
pengkhianatan	penjepit	0.13
pengkhianatan	penggaris	0.1
pengkhianatan	tamparan	0.32
pengkhianatan	hantaman	0.19
pengkhianatan	layangan	0.14
pengkhianatan	gurauan	0.29
pengkhianatan	kelaziman	0.18
pengkhianatan	kemustahilan	0.29
pengkhianatan	penyerah	0.35
garapan	terusan	0.17
garapan	penegasan	0.21
garapan	kontrakan	0.27
garapan	cerminan	0.25
garapan	lompatan	0.19
garapan	renungan	0.18
garapan	pelataran	0.18
garapan	perempatan	0.13
garapan	rangkuman	0.18
garapan	ketukan	0.13
garapan	bisikan	0.2
garapan	bungkusan	0.09
garapan	kerumitan	0.21
garapan	pahatan	0.2
garapan	sindiran	0.21
garapan	kewajaran	0.12
garapan	penantian	0.19
garapan	pergelaran	0.31
garapan	meteran	0.12
garapan	tuturan	0.27
garapan	ujaran	0.11
garapan	penjepit	0.07
garapan	penggaris	0.14
garapan	tamparan	0.17
garapan	hantaman	0.22
garapan	layangan	0.18
garapan	gurauan	0.22
garapan	kelaziman	0.12
garapan	kemustahilan	0.09
garapan	penyerah	0.22
terusan	penegasan	0.19
terusan	kontrakan	0.19
terusan	cerminan	0.2
terusan	lompatan	0.21
terusan	renungan	0.18
terusan	pelataran	0.2
terusan	perempatan	0.23
terusan	rangkuman	0.2
terusan	ketukan	0.11
terusan	bisikan	0.17
terusan	bungkusan	0.19
terusan	kerumitan	0.15
terusan	pahatan	0.17
terusan	sindiran	0.16
terusan	kewajaran	0.19
terusan	penantian	0.22
terusan	pergelaran	0.19
terusan	meteran	0.19
terusan	tuturan	0.14
terusan	ujaran	0.11
terusan	penjepit	0.2
terusan	penggaris	0.19
terusan	tamparan	0.17
terusan	hantaman	0.14
terusan	layangan	0.27
terusan	gurauan	0.14
terusan	kelaziman	0.14
terusan	kemustahilan	0.16
terusan	penyerah	0.26
penegasan	kontrakan	0.1
penegasan	cerminan	0.38
penegasan	lompatan	0.29
penegasan	renungan	0.36
penegasan	pelataran	0.22
penegasan	perempatan	0.16
penegasan	rangkuman	0.37
penegasan	ketukan	0.26
penegasan	bisikan	0.3
penegasan	bungkusan	0.19
penegasan	kerumitan	0.23
penegasan	pahatan	0.22
penegasan	sindiran	0.38
penegasan	kewajaran	0.34
penegasan	penantian	0.27
penegasan	pergelaran	0.24
penegasan	meteran	0.14
penegasan	tuturan	0.35
penegasan	ujaran	0.32
penegasan	penjepit	0.19
penegasan	penggaris	0.2
penegasan	tamparan	0.36
penegasan	hantaman	0.19
penegasan	layangan	0.15
penegasan	gurauan	0.31
penegasan	kelaziman	0.33
penegasan	kemustahilan	0.34
penegasan	penyerah	0.39
kontrakan	cerminan	0.19
kontrakan	lompatan	0.04
kontrakan	renungan	0.08
kontrakan	pelataran	0.31
kontrakan	perempatan	0.24
kontrakan	rangkuman	0.14
kontrakan	ketukan	0.2
kontrakan	bisikan	0.13
kontrakan	bungkusan	0.16
kontrakan	kerumitan	0.2
kontrakan	pahatan	0.09
kontrakan	sindiran	0.16
kontrakan	kewajaran	0.14
kontrakan	penantian	0.2
kontrakan	pergelaran	0.06
kontrakan	meteran	0.33
kontrakan	tuturan	0.18
kontrakan	ujaran	0.1
kontrakan	penjepit	0.14
kontrakan	penggaris	0.2
kontrakan	tamparan	0.17
kontrakan	hantaman	0.09
kontrakan	layangan	0.12
kontrakan	gurauan	0.1
kontrakan	kelaziman	0.11
kontrakan	kemustahilan	0.1
kontrakan	penyerah	0.23
cerminan	lompatan	0.2
cerminan	renungan	0.38
cerminan	pelataran	0.3
cerminan	perempatan	0.24
cerminan	rangkuman	0.34
cerminan	ketukan	0.2
cerminan	bisikan	0.27
cerminan	bungkusan	0.14
cerminan	kerumitan	0.27
cerminan	pahatan	0.35
cerminan	sindiran	0.32
cerminan	kewajaran	0.33
cerminan	penantian	0.22
cerminan	pergelaran	0.24
cerminan	meteran	0.14
cerminan	tuturan	0.32
cerminan	ujaran	0.27
cerminan	penjepit	0.14
cerminan	penggaris	0.19
cerminan	tamparan	0.31
cerminan	hantaman	0.21
cerminan	layangan	0.12
cerminan	gurauan	0.24
cerminan	kelaziman	0.36
cerminan	kemustahilan	0.33
cerminan	penyerah	0.33
lompatan	renungan	0.17
lompatan	pelataran	0.17
lompatan	perempatan	0.17
lompatan	rangkuman	0.19
lompatan	ketukan	0.27
lompatan	bisikan	0.22
lompatan	bungkusan	0.14
lompatan	kerumitan	0.25
lompatan	pahatan	0.18
lompatan	sindiran	0.15
lompatan	kewajaran	0.18
lompatan	penantian	0.25
lompatan	pergelaran	0.19
lompatan	meteran	0.26
lompatan	tuturan	0.13
lompatan	ujaran	0.12
lompatan	penjepit	0.22
lompatan	penggaris	0.19
lompatan	tamparan	0.3
lompatan	hantaman	0.33
lompatan	layangan	0.36
lompatan	gurauan	0.17
lompatan	kelaziman	0.27
lompatan	kemustahilan	0.29
lompatan	penyerah	0.31
renungan	pelataran	0.24
renungan	perempatan	0.12
renungan	rangkuman	0.41
renungan	ketukan	0.23
renungan	bisikan	0.31
renungan	bungkusan	0.19
renungan	kerumitan	0.09
renungan	pahatan	0.22
renungan	sindiran	0.33
renungan	kewajaran	0.22
renungan	penantian	0.3
renungan	pergelaran	0.21
renungan	meteran	0.16
renungan	tuturan	0.25
renungan	ujaran	0.23
renungan	penjepit	0.07
renungan	penggaris	0.12
renungan	tamparan	0.36
renungan	hantaman	0.18
renungan	layangan	0.15
renungan	gurauan	0.34
renungan	kelaziman	0.18
renungan	kemustahilan	0.15
renungan	penyerah	0.23
pelataran	perempatan	0.36
pelataran	rangkuman	0.13
pelataran	ketukan	0.15
pelataran	bisikan	0.11
pelataran	bungkusan	0.25
pelataran	kerumitan	0.17
pelataran	pahatan	0.34
pelataran	sindiran	0.12
pelataran	kewajaran	0.16
pelataran	penantian	0.27
pelataran	pergelaran	0.24
pelataran	meteran	0.24
pelataran	tuturan	0.22
pelataran	ujaran	0.14
pelataran	penjepit	0.12
pelataran	penggaris	0.16
pelataran	tamparan	0.26
pelataran	hantaman	0.16
pelataran	layangan	0.26
pelataran	gurauan	0.13
pelataran	kelaziman	0.21
pelataran	kemustahilan	0.14
pelataran	penyerah	0.24
perempatan	rangkuman	0.1
perempatan	ketukan	0.16
perempatan	bisikan	0.19
perempatan	bungkusan	0.2
perempatan	kerumitan	0.09
perempatan	pahatan	0.28
perempatan	sindiran	0.18
perempatan	kewajaran	0.13
perempatan	penantian	0.2
perempatan	pergelaran	0.22
perempatan	meteran	0.25
perempatan	tuturan	0.19
perempatan	ujaran	0.15
perempatan	penjepit	0.17
perempatan	penggaris	0.2
perempatan	tamparan	0.17
perempatan	hantaman	0.16
perempatan	layangan	0.25
perempatan	gurauan	0.1
perempatan	kelaziman	0.18
perempatan	kemustahilan	0.1
perempatan	penyerah	0.27
rangkuman	ketukan	0.18
rangkuman	bisikan	0.18
rangkuman	bungkusan	0.18
rangkuman	kerumitan	0.22
rangkuman	pahatan	0.18
rangkuman	sindiran	0.18
rangkuman	kewajaran	0.18
rangkuman	penantian	0.22
rangkuman	pergelaran	0.19
rangkuman	meteran	0.2
rangkuman	tuturan	0.3
rangkuman	ujaran	0.22
rangkuman	penjepit	0.2
rangkuman	penggaris	0.23
rangkuman	tamparan	0.17
rangkuman	hantaman	0.12
rangkuman	layangan	0.13
rangkuman	gurauan	0.23
rangkuman	kelaziman	0.17
rangkuman	kemustahilan	0.15
rangkuman	penyerah	0.28
ketukan	bisikan	0.32
ketukan	bungkusan	0.2
ketukan	kerumitan	0.26
ketukan	pahatan	0.26
ketukan	sindiran	0.18
ketukan	kewajaran	0.21
ketukan	penantian	0.25
ketukan	pergelaran	0.15
ketukan	meteran	0.28
ketukan	tuturan	0.22
ketukan	ujaran	0.22
ketukan	penjepit	0.22
ketukan	penggaris	0.2
ketukan	tamparan	0.28
ketukan	hantaman	0.29
ketukan	layangan	0.24
ketukan	gurauan	0.25
ketukan	kelaziman	0.24
ketukan	kemustahilan	0.22
ketukan	penyerah	0.25
bisikan	bungkusan	0.22
bisikan	kerumitan	0.1
bisikan	pahatan	0.18
bisikan	sindiran	0.29
bisikan	kewajaran	0.19
bisikan	penantian	0.2
bisikan	pergelaran	0.14
bisikan	meteran	0.13
bisikan	tuturan	0.29
bisikan	ujaran	0.31
bisikan	penjepit	0.14
bisikan	penggaris	0.06
bisikan	tamparan	0.29
bisikan	hantaman	0.25
bisikan	layangan	0.2
bisikan	gurauan	0.34
bisikan	kelaziman	0.21
bisikan	kemustahilan	0.17
bisikan	penyerah	0.26
bungkusan	kerumitan	0.15
