noun_w_ekor	noun_w_orang	cossim
lutung	bibi	0.15
lutung	pramuka	0.23
lutung	birokrat	0.07
lutung	pensiunan	0.11
lutung	anarkis	0.16
lutung	mentor	0.04
lutung	rias	0.2
lutung	botani	0.05
lutung	programmer	-0.02
lutung	designer	-0.06
lutung	hadirin	0.18
lutung	jemaah	0.13
lutung	narapidana	0.13
lutung	kasir	0.06
lutung	panutan	0.12
lutung	gerombolan	0.24
lutung	biksu	0.19
lutung	debitur	0.11
lutung	supplier	0.03
lutung	diktator	0.06
lutung	abdi	0.2
lutung	sesepuh	0.18
lutung	lesbian	0.18
lutung	lurah	0.18
lutung	satpam	0.18
lutung	kurir	0.18
lutung	engineer	-0.09
lutung	migran	0.17
lutung	koruptor	0.15
lutung	demonstran	0.07
lutung	sandera	0.21
lutung	astronot	-0
lutung	serdadu	0.2
lutung	martir	0.11
lutung	kiai	0.13
lutung	pramugari	0.1
lutung	motivator	0.06
lutung	kesatria	0.21
lutung	bendahara	0.1
lutung	downline	0.1
lutung	perawi	0.1
lutung	kuli	0.07
lutung	kreditur	0.09
lutung	kyai	0.16
lutung	biang	0.14
lutung	pesimis	0.14
lutung	saudagar	0.15
lutung	audiens	0.11
lutung	dai	0.12
lutung	maling	0.26
lutung	regulator	0.08
lutung	founder	-0.01
lutung	moderator	0.11
lutung	pujangga	0.11
lutung	alumnus	0.02
lutung	komunikator	0.05
lutung	entrepreneur	-0.03
lutung	redaktur	0.05
lutung	separatis	0.12
lutung	bujang	0.17
lutung	mumi	0.14
lutung	independent	0.06
lutung	konsul	0.02
lutung	tutor	0.09
lutung	laskar	0.23
lutung	badut	0.21
lutung	informan	0.14
lutung	mediator	0.15
lutung	humas	0.09
lutung	psikiater	-0.01
lutung	otodidak	-0.01
lutung	cleaning	0.03
lutung	indo	0.16
lutung	pesepakbola	0.08
lutung	filosof	0.03
lutung	krama	0.27
lutung	brahmana	0.21
lutung	simpatisan	0.15
lutung	petahana	0.08
lutung	musafir	0.1
lutung	duda	0.1
lutung	eksportir	0.08
lutung	guest	0.07
lutung	wiraswasta	0.01
lutung	nona	0.29
lutung	deputi	0.01
lutung	buronan	0.13
lutung	ateis	0.13
lutung	sosiolog	-0.02
lutung	narator	0.1
lutung	maestro	0.06
lutung	perompak	0.18
lutung	tabib	0.07
lutung	konseli	0.06
lutung	woman	0.03
lutung	punggawa	0.25
lutung	firaun	0.09
lutung	humanis	0.16
lutung	intel	0.04
lutung	tameng	0.22
lutung	komunikan	0.06
lutung	pengamen	0.2
lutung	naturalis	0.18
lutung	waria	0.24
lutung	technical	-0
lutung	marinir	0.1
lutung	bandit	0.24
lutung	inspektur	0.07
lutung	syetan	0.22
lutung	pecundang	0.16
lutung	borjuis	0.04
lutung	pialang	0.18
lutung	ekspatriat	0.06
lutung	praja	0.21
lutung	miliarder	0.04
lutung	satria	0.23
lutung	laksamana	0.05
lutung	maniak	0.08
lutung	transmigran	0.18
lutung	blasteran	0.21
lutung	mujtahid	-0.03
lutung	tiran	0.12
lutung	decision	-0.02
lutung	sepuh	0.25
lutung	resign	0.01
lutung	marketer	-0.03
lutung	prabu	0.27
lutung	koboi	0.17
lutung	persona	0.17
lutung	fighter	0.14
lutung	pegiat	0.05
lutung	priyayi	0.14
lutung	mbok	0.18
lutung	agamis	0.18
lutung	purnawirawan	0.09
lutung	peragawati	0.09
lutung	demokrat	0.09
lutung	mantri	0.19
lutung	syuhada	0.08
lutung	sekuriti	0.14
lutung	mujahid	0.12
lutung	idiot	0.07
lutung	demokratik	0.14
lutung	salesman	-0
lutung	eyang	0.19
lutung	bajingan	0.2
lutung	selebritas	0.04
lutung	paramedis	0.11
lutung	dirigen	0.14
lutung	translator	-0.02
lutung	principal	0.06
lutung	panitera	0.07
lutung	panelis	0.09
lutung	orator	0.11
lutung	mursyid	0.02
lutung	algojo	0.13
lutung	pawang	0.31
lutung	sersan	0.19
lutung	rentenir	0.17
lutung	kompeni	0.23
lutung	superstar	0.09
lutung	ekstremis	0.18
lutung	perjaka	0.19
lutung	comic	0.17
lutung	jagal	0.19
lutung	diva	0.15
lutung	modernis	0.06
lutung	sipir	0.21
lutung	partisan	0.16
lutung	patriot	0.1
lutung	habib	0.15
lutung	materialis	0.11
lutung	inovator	0.05
lutung	sahaya	0.22
lutung	polwan	0.2
lutung	mubaligh	0.14
lutung	pemrakarsa	0.03
lutung	mahasiwa	0.14
lutung	observer	0.07
lutung	saintis	0.03
lutung	akrobatik	0.12
lutung	raden	0.28
lutung	volunteer	0.06
lutung	bintara	0.16
lutung	cagub	0.14
lutung	kondektur	0.18
lutung	opsir	0.16
lutung	bodyguard	0.19
lutung	negosiator	0.05
lutung	agnostik	0.04
lutung	angota	0.18
lutung	reserse	0.1
lutung	teknokrat	0.01
lutung	oportunis	0.13
lutung	flamboyan	0.22
lutung	mucikari	0.16
lutung	terperiksa	0.14
lutung	biduan	0.14
lutung	konstruktivis	0
lutung	cerpenis	0.16
lutung	sinden	0.2
lutung	binatu	0.09
lutung	kiyai	0.2
lutung	romusha	0.14
lutung	wapres	0.09
lutung	pelayat	0.12
lutung	bumiputera	0.17
lutung	nyai	0.23
lutung	mantu	0.2
lutung	bartender	0.07
lutung	enterpreneur	0.01
lutung	ekstrovert	0.13
lutung	formatur	0.11
lutung	rohaniawan	0.15
lutung	rasionalis	0.13
lutung	gigolo	0.13
lutung	presidium	0.13
lutung	upline	0.03
lutung	asesor	0.1
lutung	nahkoda	0.08
lutung	franchisee	0.05
lutung	evaluator	-0.01
lutung	porter	0.22
lutung	sensei	0.13
lutung	buzzer	0.09
lutung	lover	0.14
lutung	sayyid	0.13
lutung	keparat	0.25
lutung	marsekal	0.08
lutung	kontrolir	0.08
lutung	mubalig	0.14
lutung	organisator	-0.02
lutung	balerina	0.14
lutung	selebgram	0.1
lutung	bumiputra	0.17
lutung	kopral	0.16
lutung	kalifah	0.15
lutung	perias	0.18
lutung	arsiparis	0.02
lutung	gentlemen	0.16
lutung	waiter	0.11
lutung	loper	0.18
lutung	waliyullah	0.13
lutung	marxis	0.09
lutung	liberalis	0.09
lutung	judoka	-0
lutung	businessman	0.04
lutung	syaman	0.15
lutung	widyaiswara	0.14
lutung	learner	0.04
lutung	ginekolog	-0.06
lutung	residivis	0.18
lutung	tumenggung	0.25
lutung	ketum	0.11
lutung	murabbi	0.08
lutung	wagub	0.12
lutung	vlogger	0.1
lutung	kapolda	0.23
lutung	kacung	0.17
lutung	koleris	0.2
lutung	moralis	0.19
lutung	propagandis	0.08
lutung	voter	0.03
lutung	adopter	0.06
lutung	inlander	0.06
lutung	peresensi	0.13
lutung	klinisi	0.04
lutung	jongos	0.29
lutung	mayoret	0.19
lutung	devi	0.14
lutung	waskita	0.13
lutung	ballerina	0.12
lutung	enterpreneurship	0.02
lutung	jugun	0.16
lutung	mukminah	0.12
lutung	teungku	0.15
lutung	mandataris	0.12
lutung	reformer	0.02
lutung	grader	-0.03
lutung	sekularis	0.13
lutung	filosuf	0.04
lutung	konservator	0.12
lutung	madam	0.21
lutung	masbuk	0.02
lutung	cendikia	0.13
lutung	validator	0.04
lutung	terroris	0.11
lutung	duchess	0.15
lutung	meneer	0.14
lutung	godfather	0.15
lutung	assessor	-0.03
lutung	paramedik	0.14
lutung	egoistik	0.17
lutung	floris	0.25
lutung	biduanita	0.17
lutung	clairvoyance	0.06
lutung	bhiksuni	0.19
lutung	evangelist	0
lutung	gatekeeper	0.07
lutung	diktaktor	0.08
lutung	ekspat	0.1
lutung	inspektor	0.06
lutung	superintendent	0.01
lutung	foreman	0.1
lutung	golfer	0.04
lutung	sebatangkara	0.34
lutung	herpetolog	0.16
lutung	strategist	-0.02
lutung	selebtwit	0.16
lutung	achiever	0.07
lutung	hispanik	0.23
lutung	ghostwriter	0.05
lutung	nulipara	0.15
lutung	legalis	0.12
lutung	networker	0.04
lutung	monetaris	0.01
lutung	pamongpraja	0.17
lutung	pengibing	0.29
lutung	taekwondoin	0.03
lutung	paedofil	0.22
lutung	campers	0.19
lutung	pramusiwi	0.09
lutung	wirausahaan	0.1
lutung	kooperator	0.17
lutung	perempuaan	0.29
lutung	markonis	0.14
lutung	sadomasokis	0.14
lutung	mushalli	0.2
lutung	mubayyin	0.03
lutung	koder	0.08
lutung	laksmana	0.16
lutung	nonpartisipan	0.12
lutung	kristalografer	0.12
lutung	marbut	0.18
lutung	snowboarder	0.03
lutung	crossline	-0
lutung	murabi	0.18
lutung	postrukturalis	0.13
lutung	budayan	0.22
lutung	penaluk	0.24
lutung	propagandais	0.07
lutung	khatamul	0.01
lutung	controlleur	0.19
rajungan	orang	0.22
rajungan	sendiri	0.13
rajungan	diri	0.14
rajungan	manusia	0.19
rajungan	wanita	0.19
rajungan	anggota	0.18
rajungan	siswa	0.19
rajungan	pihak	0.18
rajungan	pria	0.19
rajungan	guru	0.18
rajungan	perempuan	0.2
rajungan	teman	0.13
rajungan	warga	0.22
rajungan	bayi	0.17
rajungan	mahasiswa	0.18
rajungan	dokter	0.14
rajungan	internet	0.14
rajungan	raja	0.15
rajungan	rakyat	0.15
rajungan	ahli	0.17
rajungan	tokoh	0.15
rajungan	tenaga	0.25
rajungan	kaum	0.17
rajungan	istri	0.2
rajungan	militer	0.14
rajungan	gadis	0.14
rajungan	dewasa	0.19
rajungan	suami	0.2
rajungan	calon	0.16
rajungan	asing	0.26
rajungan	ayah	0.14
rajungan	tamu	0.13
rajungan	remaja	0.16
rajungan	umat	0.13
rajungan	mantan	0.18
rajungan	publik	0.13
rajungan	korban	0.19
rajungan	konsumen	0.2
rajungan	putra	0.11
rajungan	saudara	0.08
rajungan	putri	0.18
rajungan	presiden	0.08
rajungan	makhluk	0.19
rajungan	pasien	0.13
rajungan	polisi	0.17
rajungan	sobat	0.06
rajungan	sahabat	0.1
rajungan	staf	0.07
rajungan	aktor	0.12
rajungan	ulama	0.18
rajungan	artis	0.13
rajungan	lawan	0.17
rajungan	kontak	0.16
rajungan	lelaki	0.17
rajungan	murid	0.13
rajungan	ketua	0.12
rajungan	wakil	0.11
rajungan	pegawai	0.2
rajungan	musuh	0.14
rajungan	adik	0.13
rajungan	dewa	0.1
rajungan	mas	0.17
rajungan	kakak	0.11
rajungan	produsen	0.17
rajungan	menteri	0.19
rajungan	mitra	0.13
rajungan	raksasa	0.22
rajungan	blogger	0.18
rajungan	manajer	0.09
rajungan	dosen	0.17
rajungan	sutradara	0.06
rajungan	buruh	0.21
rajungan	nenek	0.13
rajungan	induk	0.24
rajungan	rekan	0.2
rajungan	tetangga	0.14
rajungan	kuasa	0.08
rajungan	bandar	0.17
rajungan	malaikat	0.06
rajungan	gubernur	0.13
rajungan	prajurit	0.11
rajungan	admin	0.02
rajungan	tukang	0.11
rajungan	user	0.04
rajungan	operator	0.11
rajungan	pakar	0.19
rajungan	wartawan	0.13
rajungan	pacar	0.13
rajungan	produser	0.09
rajungan	senior	0.16
rajungan	wali	0.04
rajungan	saksi	0.12
rajungan	kawan	0.14
rajungan	hamba	0.12
rajungan	seniman	0.1
rajungan	musisi	0.13
rajungan	hakim	0.05
rajungan	kaisar	0.05
rajungan	famili	0.21
rajungan	pahlawan	0.12
rajungan	sarjana	0.17
rajungan	investor	0.17
rajungan	haji	0.18
rajungan	perwira	0.14
rajungan	eksekutif	0.11
rajungan	budak	0.19
rajungan	mama	0.09
rajungan	cucu	0.12
rajungan	bupati	0.12
rajungan	nelayan	0.45
rajungan	hantu	0.1
rajungan	atlet	0.16
rajungan	isteri	0.22
rajungan	leader	0.06
rajungan	pendeta	0.09
rajungan	direktur	0.02
rajungan	formasi	0.13
rajungan	panitia	0.1
rajungan	aktivis	0.21
rajungan	official	-0.01
rajungan	jenderal	0.08
rajungan	kafir	0.15
rajungan	pilot	0.13
rajungan	kandidat	0.15
rajungan	mayat	0.11
rajungan	wasit	0.07
rajungan	balita	0.19
rajungan	pangeran	0.12
rajungan	asisten	0.07
rajungan	responden	0.17
rajungan	juru	0.09
rajungan	awak	0.07
rajungan	distributor	0.1
rajungan	kakek	0.14
rajungan	profesor	0.12
rajungan	komandan	0.1
rajungan	kerabat	0.2
rajungan	komunis	0.15
rajungan	teroris	0.18
rajungan	leluhur	0.14
rajungan	arsitek	0.08
rajungan	politisi	0.16
rajungan	ratu	0.14
rajungan	pribumi	0.16
rajungan	desainer	0.09
rajungan	kapten	0.16
rajungan	sekutu	0.08
rajungan	alumni	0.18
rajungan	sponsor	0.04
rajungan	master	0.08
rajungan	spesialis	0.16
rajungan	atasan	0.12
rajungan	santri	0.14
rajungan	sekretaris	0.06
rajungan	putera	0.15
rajungan	kritikus	0.11
rajungan	abang	0.11
rajungan	oknum	0.13
rajungan	konsultan	0.17
rajungan	player	0.03
rajungan	filsuf	0.12
rajungan	turis	0.17
rajungan	monster	0.14
rajungan	mahluk	0.19
rajungan	tante	0.07
rajungan	bidan	0.12
rajungan	rasul	0.11
rajungan	iblis	0.09
rajungan	janda	0.18
rajungan	jamaah	0.15
rajungan	fotografer	0.11
rajungan	elit	0.15
rajungan	kader	0.16
rajungan	waris	0.14
rajungan	insinyur	0.08
rajungan	subyek	0.18
rajungan	dukun	0.07
rajungan	audit	0.21
rajungan	kru	0.06
rajungan	sopir	0.15
rajungan	duta	0.15
rajungan	doktor	0.17
rajungan	bubur	0.24
rajungan	bocah	0.05
rajungan	driver	0.16
rajungan	intelijen	0.22
rajungan	praktisi	0.11
rajungan	walikota	0.1
rajungan	obesitas	0.18
rajungan	siswi	0.16
rajungan	finalis	0.15
rajungan	sultan	0.14
rajungan	panglima	0.07
rajungan	imigran	0.22
rajungan	hacker	0.13
rajungan	puteri	0.15
rajungan	optimis	0.16
rajungan	family	0.17
rajungan	resepsionis	-0.01
rajungan	bajak	0.23
rajungan	delegasi	0.18
rajungan	revolusioner	0.11
rajungan	developer	0.07
rajungan	keponakan	0.1
rajungan	teknisi	0.08
rajungan	jago	0.1
rajungan	ninja	0.18
rajungan	kiper	0.17
rajungan	propaganda	0.03
rajungan	nasionalis	0.17
rajungan	netizen	0.15
rajungan	mahasiswi	0.16
rajungan	mempelai	0.11
rajungan	psikolog	0.1
rajungan	analis	0.14
rajungan	donor	0.23
rajungan	striker	0.13
rajungan	ekonom	0.11
rajungan	sufi	0.15
rajungan	tuna	0.41
rajungan	supir	0.11
rajungan	konselor	0.14
rajungan	diplomat	0.13
rajungan	ksatria	0.08
rajungan	dalang	0.1
rajungan	rektor	0.15
rajungan	inspeksi	0.18
rajungan	wirausaha	0.21
rajungan	majikan	0.15
rajungan	administrator	0.03
rajungan	ojek	0.16
rajungan	general	0.07
rajungan	kapitalis	0.07
rajungan	suporter	0.05
rajungan	alim	0.1
rajungan	mukmin	0.15
rajungan	siluman	0.14
rajungan	suster	0.03
rajungan	guide	0.08
rajungan	detektif	0.13
rajungan	jaksa	0.15
rajungan	agent	0.1
rajungan	kolektor	0.13
rajungan	business	0.1
rajungan	macan	0.17
rajungan	elite	0.11
rajungan	pendekar	0.17
rajungan	pastor	0.07
rajungan	sanak	0.12
rajungan	kontributor	0.1
rajungan	trader	0.1
rajungan	preman	0.16
rajungan	mafia	0.22
rajungan	direksi	0.04
rajungan	konduktor	0.01
rajungan	fasilitator	0.14
rajungan	miss	0.03
rajungan	kristen	0.04
rajungan	partisipan	0.15
rajungan	bibi	0.08
rajungan	pramuka	0.09
rajungan	birokrat	0.14
rajungan	pensiunan	0.22
rajungan	anarkis	0.05
rajungan	mentor	0.12
rajungan	rias	0.08
rajungan	botani	0.17
rajungan	programmer	0.08
rajungan	designer	0.02
rajungan	hadirin	0.06
rajungan	jemaah	0.18
rajungan	narapidana	0.21
rajungan	kasir	0.05
rajungan	panutan	0.04
rajungan	gerombolan	0.19
rajungan	biksu	0.05
rajungan	debitur	0.15
rajungan	supplier	0.21
rajungan	diktator	0.07
rajungan	abdi	0.08
rajungan	sesepuh	0.11
rajungan	lesbian	0.12
rajungan	lurah	0.08
rajungan	satpam	0.06
rajungan	kurir	0.16
rajungan	engineer	-0
rajungan	migran	0.3
rajungan	koruptor	0.2
rajungan	demonstran	0.1
rajungan	sandera	0.14
rajungan	astronot	0
rajungan	serdadu	0.13
rajungan	martir	0.13
rajungan	kiai	0.14
rajungan	pramugari	0.03
rajungan	motivator	0.09
rajungan	kesatria	0.09
rajungan	bendahara	0.14
rajungan	downline	0.01
rajungan	perawi	0.17
rajungan	kuli	0.12
rajungan	kreditur	0.14
rajungan	kyai	0.07
rajungan	biang	0.12
rajungan	pesimis	0.15
rajungan	saudagar	0.24
rajungan	audiens	0.1
rajungan	dai	0.15
rajungan	maling	0.17
rajungan	regulator	0.17
rajungan	founder	0.01
rajungan	moderator	0.07
rajungan	pujangga	0.09
rajungan	alumnus	0.21
rajungan	komunikator	0.13
rajungan	entrepreneur	0.12
rajungan	redaktur	0.1
rajungan	separatis	0.16
rajungan	bujang	0.19
rajungan	mumi	0.1
rajungan	independent	0.13
rajungan	konsul	0.12
rajungan	tutor	0.11
rajungan	laskar	0.14
rajungan	badut	0.08
rajungan	informan	0.23
rajungan	mediator	0.06
rajungan	humas	0.05
rajungan	psikiater	0.03
rajungan	otodidak	0.04
rajungan	cleaning	0.11
rajungan	indo	0.09
rajungan	pesepakbola	0.15
rajungan	filosof	0.08
rajungan	krama	0.13
rajungan	brahmana	0.16
rajungan	simpatisan	0.15
rajungan	petahana	0.12
rajungan	musafir	0.16
rajungan	duda	0.17
rajungan	eksportir	0.29
rajungan	guest	0.05
rajungan	wiraswasta	0.14
rajungan	nona	0.16
rajungan	deputi	0.16
rajungan	buronan	0.2
rajungan	ateis	0.1
rajungan	sosiolog	0.09
rajungan	narator	0.12
rajungan	maestro	0.12
rajungan	perompak	0.29
rajungan	tabib	0.06
rajungan	konseli	0.16
rajungan	woman	0.05
rajungan	punggawa	0.18
rajungan	firaun	0.08
rajungan	humanis	0.04
rajungan	intel	0.1
rajungan	tameng	0.1
rajungan	komunikan	0.1
rajungan	pengamen	0.12
rajungan	naturalis	0.17
rajungan	waria	0.13
rajungan	technical	0.04
rajungan	marinir	0.18
rajungan	bandit	0.14
rajungan	inspektur	0.15
rajungan	syetan	0.05
rajungan	pecundang	0.06
rajungan	borjuis	0.01
rajungan	pialang	0.11
rajungan	ekspatriat	0.24
rajungan	praja	0.08
rajungan	miliarder	0.07
rajungan	satria	0.1
rajungan	laksamana	0.18
rajungan	maniak	0.07
rajungan	transmigran	0.24
rajungan	blasteran	0.18
rajungan	mujtahid	0.14
rajungan	tiran	0.18
rajungan	decision	0
rajungan	sepuh	0.19
rajungan	resign	0.06
rajungan	marketer	0.08
rajungan	prabu	0.09
rajungan	koboi	0.06
rajungan	persona	0.12
rajungan	fighter	0.12
rajungan	pegiat	0.12
rajungan	priyayi	0.12
rajungan	mbok	0.09
rajungan	agamis	0.11
rajungan	purnawirawan	0.18
rajungan	peragawati	0.09
rajungan	demokrat	0.09
rajungan	mantri	0.13
rajungan	syuhada	0.05
rajungan	sekuriti	0.1
rajungan	mujahid	0.06
rajungan	idiot	0.04
rajungan	demokratik	0.07
rajungan	salesman	-0.03
rajungan	eyang	0.03
rajungan	bajingan	0.13
rajungan	selebritas	0.12
rajungan	paramedis	0.06
rajungan	dirigen	0.06
rajungan	translator	0.09
rajungan	principal	0.09
rajungan	panitera	0.08
rajungan	panelis	0.25
rajungan	orator	0.09
rajungan	mursyid	0.11
rajungan	algojo	0.01
rajungan	pawang	0.16
rajungan	sersan	-0.01
rajungan	rentenir	0.12
rajungan	kompeni	0.14
rajungan	superstar	0.12
rajungan	ekstremis	0.17
rajungan	perjaka	0.19
rajungan	comic	-0.01
rajungan	jagal	0.1
rajungan	diva	0.1
rajungan	modernis	0.12
rajungan	sipir	0.2
rajungan	partisan	0.07
rajungan	patriot	0.02
rajungan	habib	0.11
rajungan	materialis	0.15
rajungan	inovator	0.1
rajungan	sahaya	0.17
rajungan	polwan	0.13
rajungan	mubaligh	0.15
rajungan	pemrakarsa	0.05
rajungan	mahasiwa	0.13
rajungan	observer	0.15
rajungan	saintis	0.15
rajungan	akrobatik	0.11
rajungan	raden	0.09
rajungan	volunteer	0.09
rajungan	bintara	0.09
rajungan	cagub	0.15
rajungan	kondektur	0.1
rajungan	opsir	0.08
rajungan	bodyguard	0.04
rajungan	negosiator	0.07
rajungan	agnostik	0.02
rajungan	angota	0.07
rajungan	reserse	0.22
rajungan	teknokrat	0.12
rajungan	oportunis	0.13
rajungan	flamboyan	0.1
rajungan	mucikari	0.15
rajungan	terperiksa	0.18
rajungan	biduan	0.08
rajungan	konstruktivis	0.12
rajungan	cerpenis	0.2
rajungan	sinden	0.04
rajungan	binatu	0.18
rajungan	kiyai	0.13
rajungan	romusha	0.11
rajungan	wapres	0.1
rajungan	pelayat	0.04
rajungan	bumiputera	0.17
rajungan	nyai	0.12
rajungan	mantu	0.16
rajungan	bartender	0.09
rajungan	enterpreneur	0.08
rajungan	ekstrovert	0.17
rajungan	formatur	0.12
rajungan	rohaniawan	0.12
rajungan	rasionalis	0.17
rajungan	gigolo	0.06
rajungan	presidium	0.12
rajungan	upline	-0.05
rajungan	asesor	0.17
rajungan	nahkoda	0.18
rajungan	franchisee	0.16
rajungan	evaluator	0.08
rajungan	porter	0.16
rajungan	sensei	0.14
rajungan	buzzer	0.02
rajungan	lover	0.14
rajungan	sayyid	0.09
rajungan	keparat	0.18
rajungan	marsekal	0.07
rajungan	kontrolir	0.11
rajungan	mubalig	0.18
rajungan	organisator	0.04
rajungan	balerina	0.08
rajungan	selebgram	0.11
rajungan	bumiputra	0.21
rajungan	kopral	0.07
rajungan	kalifah	0.05
rajungan	perias	0.14
rajungan	arsiparis	0.14
rajungan	gentlemen	0.09
rajungan	waiter	0.13
rajungan	loper	0.12
rajungan	waliyullah	0.09
rajungan	marxis	0.12
rajungan	liberalis	0.15
rajungan	judoka	0.06
rajungan	businessman	0.07
rajungan	syaman	0.09
rajungan	widyaiswara	0.15
rajungan	learner	0.06
rajungan	ginekolog	0.01
rajungan	residivis	0.25
rajungan	tumenggung	0.06
rajungan	ketum	0.19
rajungan	murabbi	0.14
rajungan	wagub	0.17
rajungan	vlogger	0.14
rajungan	kapolda	0.19
rajungan	kacung	0.15
rajungan	koleris	0.12
rajungan	moralis	0.17
rajungan	propagandis	0.08
rajungan	voter	0.1
rajungan	adopter	0.11
rajungan	inlander	0.09
rajungan	peresensi	0.17
rajungan	klinisi	0.11
rajungan	jongos	0.17
rajungan	mayoret	0.06
rajungan	devi	0.06
rajungan	waskita	0.1
rajungan	ballerina	0.08
rajungan	enterpreneurship	0.15
rajungan	jugun	0.07
rajungan	mukminah	0.12
rajungan	teungku	0.1
rajungan	mandataris	0.08
rajungan	reformer	0.16
rajungan	grader	0.11
rajungan	sekularis	0.13
rajungan	filosuf	0.07
rajungan	konservator	0.16
rajungan	madam	0.09
rajungan	masbuk	0.02
rajungan	cendikia	0.08
rajungan	validator	0.13
rajungan	terroris	0.22
rajungan	duchess	0.04
rajungan	meneer	0.11
rajungan	godfather	0.12
rajungan	assessor	0.15
rajungan	paramedik	0.12
rajungan	egoistik	0.13
rajungan	floris	0.27
rajungan	biduanita	0.15
rajungan	clairvoyance	0.04
rajungan	bhiksuni	0.13
rajungan	evangelist	0.04
rajungan	gatekeeper	0.11
rajungan	diktaktor	0.08
rajungan	ekspat	0.22
rajungan	inspektor	0.16
rajungan	superintendent	0.06
rajungan	foreman	0.13
rajungan	golfer	0.09
rajungan	sebatangkara	0.25
rajungan	herpetolog	0.16
rajungan	strategist	0.05
rajungan	selebtwit	0.14
rajungan	achiever	0.08
rajungan	hispanik	0.16
rajungan	ghostwriter	0.09
rajungan	nulipara	0.17
rajungan	legalis	0.12
rajungan	networker	0.03
rajungan	monetaris	0.19
rajungan	pamongpraja	0.11
rajungan	pengibing	0.1
rajungan	taekwondoin	0.15
rajungan	paedofil	0.26
rajungan	campers	0.21
rajungan	pramusiwi	0.12
rajungan	wirausahaan	0.21
rajungan	kooperator	0.13
rajungan	perempuaan	0.27
rajungan	markonis	0.24
rajungan	sadomasokis	0.07
rajungan	mushalli	0.21
rajungan	mubayyin	0.14
rajungan	koder	0.26
rajungan	laksmana	0.1
rajungan	nonpartisipan	0.17
rajungan	kristalografer	0.12
rajungan	marbut	0.19
rajungan	snowboarder	0.04
rajungan	crossline	0.04
rajungan	murabi	0.26
rajungan	postrukturalis	0.29
rajungan	budayan	0.24
rajungan	penaluk	0.3
rajungan	propagandais	0.05
rajungan	khatamul	0.15
rajungan	controlleur	0.24
nuri	orang	0.16
nuri	sendiri	0.03
nuri	diri	0.06
nuri	manusia	0.08
nuri	wanita	0.09
nuri	anggota	0.09
nuri	siswa	0.07
nuri	pihak	-0
nuri	pria	0.08
nuri	guru	0.11
nuri	perempuan	0.1
nuri	teman	0.16
nuri	warga	0.09
nuri	bayi	0.11
nuri	mahasiswa	0.09
nuri	dokter	0.12
nuri	internet	0.08
nuri	raja	0.27
nuri	rakyat	0.11
nuri	ahli	0.08
nuri	tokoh	0.1
nuri	tenaga	-0.03
nuri	kaum	0.12
nuri	istri	0.08
nuri	militer	0.04
nuri	gadis	0.19
nuri	dewasa	0.1
nuri	suami	0.02
nuri	calon	0.07
nuri	asing	0.11
nuri	ayah	0.13
nuri	tamu	0.05
nuri	remaja	0.06
nuri	umat	0.05
nuri	mantan	0.05
nuri	publik	-0.02
nuri	korban	0.02
nuri	konsumen	0.04
nuri	putra	0.11
nuri	saudara	0.12
nuri	putri	0.15
nuri	presiden	0.12
nuri	makhluk	0.15
nuri	pasien	0.07
nuri	polisi	0.08
nuri	sobat	0.12
nuri	sahabat	0.12
nuri	staf	0.08
nuri	aktor	-0.03
nuri	ulama	0.14
nuri	artis	0.06
nuri	lawan	0.07
nuri	kontak	0.04
nuri	lelaki	0.14
nuri	murid	0.07
nuri	ketua	0.14
nuri	wakil	0.14
nuri	pegawai	0.14
nuri	musuh	0.06
nuri	adik	0.13
nuri	dewa	0.14
nuri	mas	0.25
nuri	kakak	0.15
nuri	produsen	0.1
nuri	menteri	0.15
nuri	mitra	0.01
nuri	raksasa	0.19
nuri	blogger	0.1
nuri	manajer	0.08
nuri	dosen	0.09
nuri	sutradara	-0.03
nuri	buruh	0.11
nuri	nenek	0.1
nuri	induk	0.16
nuri	rekan	0.1
nuri	tetangga	0.16
nuri	kuasa	0.07
nuri	bandar	0.1
nuri	malaikat	0.21
nuri	gubernur	0.09
nuri	prajurit	0.06
nuri	admin	0.09
nuri	tukang	0.13
nuri	user	-0.02
nuri	operator	0.09
nuri	pakar	0.08
nuri	wartawan	0.1
nuri	pacar	0.09
nuri	produser	0.04
nuri	senior	0.16
nuri	wali	0.06
nuri	saksi	0.01
nuri	kawan	0.19
nuri	hamba	0.16
nuri	seniman	0.05
nuri	musisi	0.05
nuri	hakim	0.11
nuri	kaisar	0.12
nuri	famili	0.22
nuri	pahlawan	0.14
nuri	sarjana	0.11
nuri	investor	0.03
nuri	haji	0.17
nuri	perwira	0.11
nuri	eksekutif	0.11
nuri	budak	0.19
nuri	mama	0.15
nuri	cucu	0.05
nuri	bupati	0.1
nuri	nelayan	0.15
nuri	hantu	0.24
nuri	atlet	-0.01
nuri	isteri	0.09
nuri	leader	0.03
nuri	pendeta	0.14
nuri	direktur	0.04
nuri	formasi	0.02
nuri	panitia	0.09
nuri	aktivis	0.06
nuri	official	0.05
nuri	jenderal	0.08
nuri	kafir	0.12
nuri	pilot	0.12
nuri	kandidat	0.08
nuri	mayat	0.07
nuri	wasit	0.07
nuri	balita	0.14
nuri	pangeran	0.21
nuri	asisten	0.12
nuri	responden	0.07
nuri	juru	0.14
nuri	awak	0.07
nuri	distributor	0.06
nuri	kakek	0.11
nuri	profesor	0.08
nuri	komandan	0.08
