noun_w_orang_noaffix1	noun_w_orang_noaffix2	cossim
suporter	kurir	0.16
suporter	engineer	0.12
suporter	migran	0.23
suporter	koruptor	0.22
suporter	demonstran	0.39
suporter	sandera	0.23
suporter	astronot	0.17
suporter	serdadu	0.26
suporter	martir	0.21
suporter	kiai	0.28
suporter	pramugari	0.21
suporter	motivator	0.27
suporter	kesatria	0.23
suporter	bendahara	0.11
suporter	downline	0.13
suporter	perawi	0.15
suporter	kuli	0.11
suporter	kreditur	0.22
suporter	kyai	0.18
suporter	biang	0.19
suporter	pesimis	0.18
suporter	saudagar	0.18
suporter	audiens	0.28
suporter	dai	0.2
suporter	maling	0.2
suporter	regulator	0.18
suporter	founder	0.11
suporter	moderator	0.22
suporter	pujangga	0.11
suporter	alumnus	0.21
suporter	komunikator	0.14
suporter	entrepreneur	0.19
suporter	redaktur	0.22
suporter	separatis	0.29
suporter	bujang	0.09
suporter	mumi	0.06
suporter	independent	0.27
suporter	konsul	0.14
suporter	tutor	0.19
suporter	laskar	0.3
suporter	badut	0.17
suporter	informan	0.14
suporter	mediator	0.16
suporter	humas	0.21
suporter	psikiater	0.16
suporter	otodidak	0.1
suporter	cleaning	0.11
suporter	indo	0.15
suporter	pesepakbola	0.43
suporter	filosof	0.17
suporter	krama	0.14
suporter	brahmana	0.14
suporter	simpatisan	0.47
suporter	petahana	0.17
suporter	musafir	0.2
suporter	duda	0.11
suporter	eksportir	0.18
suporter	guest	0.12
suporter	wiraswasta	0.1
suporter	nona	0.13
suporter	deputi	0.16
suporter	buronan	0.17
suporter	ateis	0.2
suporter	sosiolog	0.18
suporter	narator	0.14
suporter	maestro	0.19
suporter	perompak	0.2
suporter	tabib	0.1
suporter	konseli	0.12
suporter	woman	0.05
suporter	punggawa	0.4
suporter	firaun	0.09
suporter	humanis	0.24
suporter	intel	0.15
suporter	tameng	0.24
suporter	komunikan	0.21
suporter	pengamen	0.32
suporter	naturalis	0.18
suporter	waria	0.26
suporter	technical	0.16
suporter	marinir	0.23
suporter	bandit	0.2
suporter	inspektur	0.17
suporter	syetan	0.1
suporter	pecundang	0.23
suporter	borjuis	0.18
suporter	pialang	0.09
suporter	ekspatriat	0.26
suporter	praja	0.25
suporter	miliarder	0.15
suporter	satria	0.13
suporter	laksamana	0.14
suporter	maniak	0.34
suporter	transmigran	0.25
suporter	blasteran	0.16
suporter	mujtahid	0.13
suporter	tiran	0.16
suporter	decision	0.16
suporter	sepuh	0.23
suporter	resign	0.06
suporter	marketer	0.17
suporter	prabu	0.15
suporter	koboi	0.2
suporter	persona	0.21
suporter	fighter	0.13
suporter	pegiat	0.34
suporter	priyayi	0.11
suporter	mbok	0.1
suporter	agamis	0.25
suporter	purnawirawan	0.25
suporter	peragawati	0.09
suporter	demokrat	0.27
suporter	mantri	0.11
suporter	syuhada	0.16
suporter	sekuriti	0.16
suporter	mujahid	0.21
suporter	idiot	0.13
suporter	demokratik	0.24
suporter	salesman	0.16
suporter	eyang	0.12
suporter	bajingan	0.3
suporter	selebritas	0.2
suporter	paramedis	0.22
suporter	dirigen	0.37
suporter	translator	0.1
suporter	principal	0.17
suporter	panitera	0.14
suporter	panelis	0.16
suporter	orator	0.19
suporter	mursyid	0.1
suporter	algojo	0.25
suporter	pawang	0.11
suporter	sersan	0.14
suporter	rentenir	0.09
suporter	kompeni	0.12
suporter	superstar	0.24
suporter	ekstremis	0.31
suporter	perjaka	0.1
suporter	comic	0.17
suporter	jagal	0.2
suporter	diva	0.18
suporter	modernis	0.19
suporter	sipir	0.22
suporter	partisan	0.27
suporter	patriot	0.3
suporter	habib	0.23
suporter	materialis	0.16
suporter	inovator	0.16
suporter	sahaya	0.09
suporter	polwan	0.2
suporter	mubaligh	0.11
suporter	pemrakarsa	0.24
suporter	mahasiwa	0.29
suporter	observer	0.15
suporter	saintis	0.2
suporter	akrobatik	0.23
suporter	raden	0.1
suporter	volunteer	0.24
suporter	bintara	0.15
suporter	cagub	0.25
suporter	kondektur	0.26
suporter	opsir	0.18
suporter	bodyguard	0.21
suporter	negosiator	0.11
suporter	agnostik	0.15
suporter	angota	0.29
suporter	reserse	0.2
suporter	teknokrat	0.2
suporter	oportunis	0.19
suporter	flamboyan	0.22
suporter	mucikari	0.15
suporter	terperiksa	0.17
suporter	biduan	0.19
suporter	konstruktivis	0.17
suporter	cerpenis	0.11
suporter	sinden	0.21
suporter	binatu	0.05
suporter	kiyai	0.15
suporter	romusha	0.06
suporter	wapres	0.2
suporter	pelayat	0.36
suporter	bumiputera	0.15
suporter	nyai	0.06
suporter	mantu	0.19
suporter	bartender	0.13
suporter	enterpreneur	0.19
suporter	ekstrovert	0.14
suporter	formatur	0.27
suporter	rohaniawan	0.24
suporter	rasionalis	0.27
suporter	gigolo	0.13
suporter	presidium	0.24
suporter	upline	0.16
suporter	asesor	0.2
suporter	nahkoda	0.18
suporter	franchisee	0.16
suporter	evaluator	0.16
suporter	porter	0.29
suporter	sensei	0.12
suporter	buzzer	0.25
suporter	lover	0.23
suporter	sayyid	0.23
suporter	keparat	0.23
suporter	marsekal	0.24
suporter	kontrolir	0.08
suporter	mubalig	0.13
suporter	organisator	0.25
suporter	balerina	0.15
suporter	selebgram	0.18
suporter	bumiputra	0.17
suporter	kopral	0.08
suporter	kalifah	0.11
suporter	perias	0.09
suporter	arsiparis	0.17
suporter	gentlemen	0.26
suporter	waiter	0.21
suporter	loper	0.23
suporter	waliyullah	0.12
suporter	marxis	0.17
suporter	liberalis	0.22
suporter	judoka	0.19
suporter	businessman	0.14
suporter	syaman	0.13
suporter	widyaiswara	0.13
suporter	learner	0.09
suporter	ginekolog	0.08
suporter	residivis	0.2
suporter	tumenggung	0.14
suporter	ketum	0.28
suporter	murabbi	0.18
suporter	wagub	0.18
suporter	vlogger	0.2
suporter	kapolda	0.23
suporter	kacung	0.13
suporter	koleris	0.18
suporter	moralis	0.24
suporter	propagandis	0.21
suporter	voter	0.31
suporter	adopter	0.21
suporter	inlander	0.13
suporter	peresensi	0.22
suporter	klinisi	0.16
suporter	jongos	0.19
suporter	mayoret	0.25
suporter	devi	0.02
suporter	waskita	0.05
suporter	ballerina	0.2
suporter	enterpreneurship	0.12
suporter	jugun	0.09
suporter	mukminah	0.15
suporter	teungku	0.15
suporter	mandataris	0.16
suporter	reformer	0.17
suporter	grader	0.12
suporter	sekularis	0.29
suporter	filosuf	0.13
suporter	konservator	0.16
suporter	madam	0.14
suporter	masbuk	0.17
suporter	cendikia	0.25
suporter	validator	0.14
suporter	terroris	0.3
suporter	duchess	0.09
suporter	meneer	0.26
suporter	godfather	0.23
suporter	assessor	0.22
suporter	paramedik	0.14
suporter	egoistik	0.16
suporter	floris	0.25
suporter	biduanita	0.23
suporter	clairvoyance	0.13
suporter	bhiksuni	0.16
suporter	evangelist	0.24
suporter	gatekeeper	0.16
suporter	diktaktor	0.18
suporter	ekspat	0.25
suporter	inspektor	0.18
suporter	superintendent	0.16
suporter	foreman	0.24
suporter	golfer	0.21
suporter	sebatangkara	0.18
suporter	herpetolog	0.14
suporter	strategist	0.07
suporter	selebtwit	0.26
suporter	achiever	0.16
suporter	hispanik	0.21
suporter	ghostwriter	0.14
suporter	nulipara	0.14
suporter	legalis	0.22
suporter	networker	0.16
suporter	monetaris	0.16
suporter	pamongpraja	0.21
suporter	pengibing	0.3
suporter	taekwondoin	0.24
suporter	paedofil	0.27
suporter	campers	0.34
suporter	pramusiwi	0.19
suporter	wirausahaan	0.22
suporter	kooperator	0.24
suporter	perempuaan	0.25
suporter	markonis	0.14
suporter	sadomasokis	0.15
suporter	mushalli	0.13
suporter	mubayyin	0.06
suporter	koder	0.24
suporter	laksmana	0.2
suporter	nonpartisipan	0.2
suporter	kristalografer	0.2
suporter	marbut	0.13
suporter	snowboarder	0.15
suporter	crossline	0.19
suporter	murabi	0.21
suporter	postrukturalis	0.25
suporter	budayan	0.28
suporter	penaluk	0.24
suporter	propagandais	0.2
suporter	khatamul	0.05
suporter	controlleur	0.15
alim	mukmin	0.44
alim	siluman	0.13
alim	suster	0.25
alim	guide	0.1
alim	detektif	0.17
alim	jaksa	0.23
alim	agent	0.1
alim	kolektor	0.21
alim	business	0.07
alim	macan	0.16
alim	elite	0.24
alim	pendekar	0.42
alim	pastor	0.29
alim	sanak	0.1
alim	kontributor	0.12
alim	trader	0.21
alim	preman	0.3
alim	mafia	0.18
alim	direksi	0.15
alim	konduktor	0.16
alim	fasilitator	0.24
alim	miss	0.13
alim	kristen	0.21
alim	partisipan	0.12
alim	bibi	0.18
alim	pramuka	0.19
alim	birokrat	0.32
alim	pensiunan	0.14
alim	anarkis	0.18
alim	mentor	0.28
alim	rias	0.18
alim	botani	0.19
alim	programmer	0.24
alim	designer	0.16
alim	hadirin	0.29
alim	jemaah	0.29
alim	narapidana	0.14
alim	kasir	0.13
alim	panutan	0.37
alim	gerombolan	0.19
alim	biksu	0.27
alim	debitur	0.14
alim	supplier	0.09
alim	diktator	0.22
alim	abdi	0.26
alim	sesepuh	0.35
alim	lesbian	0.17
alim	lurah	0.28
alim	satpam	0.16
alim	kurir	0.12
alim	engineer	0.2
alim	migran	0.09
alim	koruptor	0.23
alim	demonstran	0.15
alim	sandera	0.12
alim	astronot	0.12
alim	serdadu	0.21
alim	martir	0.2
alim	kiai	0.48
alim	pramugari	0.17
alim	motivator	0.28
alim	kesatria	0.27
alim	bendahara	0.29
alim	downline	0.11
alim	perawi	0.35
alim	kuli	0.15
alim	kreditur	0.12
alim	kyai	0.52
alim	biang	0.14
alim	pesimis	0.17
alim	saudagar	0.34
alim	audiens	0.16
alim	dai	0.36
alim	maling	0.3
alim	regulator	0.11
alim	founder	0.13
alim	moderator	0.25
alim	pujangga	0.29
alim	alumnus	0.22
alim	komunikator	0.2
alim	entrepreneur	0.15
alim	redaktur	0.16
alim	separatis	0.14
alim	bujang	0.33
alim	mumi	0.23
alim	independent	0.21
alim	konsul	0.22
alim	tutor	0.25
alim	laskar	0.23
alim	badut	0.15
alim	informan	0.17
alim	mediator	0.24
alim	humas	0.14
alim	psikiater	0.2
alim	otodidak	0.24
alim	cleaning	0.21
alim	indo	0.12
alim	pesepakbola	0.18
alim	filosof	0.3
alim	krama	0.22
alim	brahmana	0.25
alim	simpatisan	0.23
alim	petahana	0.1
alim	musafir	0.33
alim	duda	0.23
alim	eksportir	0.11
alim	guest	0.14
alim	wiraswasta	0.19
alim	nona	0.18
alim	deputi	0.2
alim	buronan	0.19
alim	ateis	0.17
alim	sosiolog	0.22
alim	narator	0.16
alim	maestro	0.19
alim	perompak	0.25
alim	tabib	0.3
alim	konseli	0.1
alim	woman	0.24
alim	punggawa	0.16
alim	firaun	0.27
alim	humanis	0.28
alim	intel	0.16
alim	tameng	0.04
alim	komunikan	0.18
alim	pengamen	0.2
alim	naturalis	0.2
alim	waria	0.26
alim	technical	0.13
alim	marinir	0.08
alim	bandit	0.2
alim	inspektur	0.23
alim	syetan	0.24
alim	pecundang	0.2
alim	borjuis	0.11
alim	pialang	0.18
alim	ekspatriat	0.16
alim	praja	0.25
alim	miliarder	0.15
alim	satria	0.29
alim	laksamana	0.3
alim	maniak	0.27
alim	transmigran	0.12
alim	blasteran	0.12
alim	mujtahid	0.4
alim	tiran	0.26
alim	decision	0.1
alim	sepuh	0.39
alim	resign	0.05
alim	marketer	0.19
alim	prabu	0.19
alim	koboi	0.2
alim	persona	0.13
alim	fighter	0.12
alim	pegiat	0.29
alim	priyayi	0.3
alim	mbok	0.09
alim	agamis	0.41
alim	purnawirawan	0.19
alim	peragawati	0.21
alim	demokrat	0.26
alim	mantri	0.24
alim	syuhada	0.34
alim	sekuriti	0.09
alim	mujahid	0.35
alim	idiot	0.23
alim	demokratik	0.19
alim	salesman	0.19
alim	eyang	0.16
alim	bajingan	0.24
alim	selebritas	0.21
alim	paramedis	0.11
alim	dirigen	0.19
alim	translator	0.11
alim	principal	0.12
alim	panitera	0.22
alim	panelis	0.19
alim	orator	0.34
alim	mursyid	0.4
alim	algojo	0.27
alim	pawang	0.26
alim	sersan	0.11
alim	rentenir	0.12
alim	kompeni	0.17
alim	superstar	0.23
alim	ekstremis	0.21
alim	perjaka	0.41
alim	comic	0.14
alim	jagal	0.14
alim	diva	0.16
alim	modernis	0.31
alim	sipir	0.18
alim	partisan	0.15
alim	patriot	0.22
alim	habib	0.4
alim	materialis	0.27
alim	inovator	0.19
alim	sahaya	0.25
alim	polwan	0.28
alim	mubaligh	0.42
alim	pemrakarsa	0.13
alim	mahasiwa	0.29
alim	observer	0.22
alim	saintis	0.38
alim	akrobatik	0.13
alim	raden	0.22
alim	volunteer	0.06
alim	bintara	0.25
alim	cagub	0.21
alim	kondektur	0.2
alim	opsir	0.24
alim	bodyguard	0.14
alim	negosiator	0.18
alim	agnostik	0.2
alim	angota	0.17
alim	reserse	0.19
alim	teknokrat	0.33
alim	oportunis	0.26
alim	flamboyan	0.2
alim	mucikari	0.21
alim	terperiksa	0.11
alim	biduan	0.16
alim	konstruktivis	0.16
alim	cerpenis	0.23
alim	sinden	0.21
alim	binatu	0.07
alim	kiyai	0.51
alim	romusha	0.17
alim	wapres	0.21
alim	pelayat	0.26
alim	bumiputera	0.27
alim	nyai	0.22
alim	mantu	0.25
alim	bartender	0.09
alim	enterpreneur	0.18
alim	ekstrovert	0.23
alim	formatur	0.21
alim	rohaniawan	0.33
alim	rasionalis	0.37
alim	gigolo	0.26
alim	presidium	0.15
alim	upline	0.14
alim	asesor	0.18
alim	nahkoda	0.25
alim	franchisee	0.08
alim	evaluator	0.26
alim	porter	0.11
alim	sensei	0.17
alim	buzzer	0.06
alim	lover	0.14
alim	sayyid	0.37
alim	keparat	0.25
alim	marsekal	0.15
alim	kontrolir	0.25
alim	mubalig	0.43
alim	organisator	0.24
alim	balerina	0.2
alim	selebgram	0.27
alim	bumiputra	0.19
alim	kopral	0.18
alim	kalifah	0.27
alim	perias	0.22
alim	arsiparis	0.23
alim	gentlemen	0.24
alim	waiter	0.18
alim	loper	0.11
alim	waliyullah	0.44
alim	marxis	0.21
alim	liberalis	0.27
alim	judoka	0.14
alim	businessman	0.27
alim	syaman	0.17
alim	widyaiswara	0.21
alim	learner	0.21
alim	ginekolog	0.18
alim	residivis	0.22
alim	tumenggung	0.23
alim	ketum	0.21
alim	murabbi	0.41
alim	wagub	0.22
alim	vlogger	0.22
alim	kapolda	0.28
alim	kacung	0.23
alim	koleris	0.32
alim	moralis	0.36
alim	propagandis	0.25
alim	voter	0.15
alim	adopter	0.12
alim	inlander	0.15
alim	peresensi	0.21
alim	klinisi	0.17
alim	jongos	0.27
alim	mayoret	0.22
alim	devi	0.2
alim	waskita	0.29
alim	ballerina	0.18
alim	enterpreneurship	0.14
alim	jugun	0.18
alim	mukminah	0.39
alim	teungku	0.46
alim	mandataris	0.23
alim	reformer	0.3
alim	grader	0.16
alim	sekularis	0.31
alim	filosuf	0.36
alim	konservator	0.22
alim	madam	0.23
alim	masbuk	0.32
alim	cendikia	0.47
alim	validator	0.15
alim	terroris	0.18
alim	duchess	0.14
alim	meneer	0.21
alim	godfather	0.2
alim	assessor	0.17
alim	paramedik	0.17
alim	egoistik	0.28
alim	floris	0.07
alim	biduanita	0.28
alim	clairvoyance	0.15
alim	bhiksuni	0.23
alim	evangelist	0.16
alim	gatekeeper	0.15
alim	diktaktor	0.18
alim	ekspat	0.18
alim	inspektor	0.31
alim	superintendent	0.22
alim	foreman	0.26
alim	golfer	0.12
alim	sebatangkara	0.21
alim	herpetolog	0.21
alim	strategist	0.18
alim	selebtwit	0.21
alim	achiever	0.2
alim	hispanik	0.18
alim	ghostwriter	0.19
alim	nulipara	0.16
alim	legalis	0.28
alim	networker	0.22
alim	monetaris	0.14
alim	pamongpraja	0.3
alim	pengibing	0.25
alim	taekwondoin	0.14
alim	paedofil	0.22
alim	campers	0.17
alim	pramusiwi	0.07
alim	wirausahaan	0.15
alim	kooperator	0.25
alim	perempuaan	0.29
alim	markonis	0.31
alim	sadomasokis	0.14
alim	mushalli	0.32
alim	mubayyin	0.3
alim	koder	0.21
alim	laksmana	0.25
alim	nonpartisipan	0.13
alim	kristalografer	0.17
alim	marbut	0.2
alim	snowboarder	0.04
alim	crossline	0.08
alim	murabi	0.26
alim	postrukturalis	0.17
alim	budayan	0.23
alim	penaluk	0.29
alim	propagandais	0.2
alim	khatamul	0.3
alim	controlleur	0.17
mukmin	siluman	0.11
mukmin	suster	0.07
mukmin	guide	0.12
mukmin	detektif	0.15
mukmin	jaksa	0.19
mukmin	agent	0.09
mukmin	kolektor	0.18
mukmin	business	0.09
mukmin	macan	0.07
mukmin	elite	0.16
mukmin	pendekar	0.24
mukmin	pastor	0.16
mukmin	sanak	0.23
mukmin	kontributor	0.15
mukmin	trader	0.21
mukmin	preman	0.13
mukmin	mafia	0.1
mukmin	direksi	0.14
mukmin	konduktor	0.13
mukmin	fasilitator	0.12
mukmin	miss	0.04
mukmin	kristen	0.29
mukmin	partisipan	0.27
mukmin	bibi	0.17
mukmin	pramuka	0.22
mukmin	birokrat	0.24
mukmin	pensiunan	0.14
mukmin	anarkis	0.21
mukmin	mentor	0.16
mukmin	rias	0.14
mukmin	botani	0.15
mukmin	programmer	0.17
mukmin	designer	0.2
mukmin	hadirin	0.19
mukmin	jemaah	0.29
mukmin	narapidana	0.22
mukmin	kasir	0.11
mukmin	panutan	0.23
mukmin	gerombolan	0.19
mukmin	biksu	0.1
mukmin	debitur	0.25
mukmin	supplier	0.17
mukmin	diktator	0.2
mukmin	abdi	0.27
mukmin	sesepuh	0.17
mukmin	lesbian	0.17
mukmin	lurah	0.18
mukmin	satpam	0.11
mukmin	kurir	0.11
mukmin	engineer	0.16
mukmin	migran	0.21
mukmin	koruptor	0.27
mukmin	demonstran	0.14
mukmin	sandera	0.22
mukmin	astronot	0.18
mukmin	serdadu	0.22
mukmin	martir	0.31
mukmin	kiai	0.26
mukmin	pramugari	0.11
mukmin	motivator	0.2
mukmin	kesatria	0.22
mukmin	bendahara	0.18
mukmin	downline	0.16
mukmin	perawi	0.34
mukmin	kuli	0.14
mukmin	kreditur	0.18
mukmin	kyai	0.25
mukmin	biang	0.05
mukmin	pesimis	0.2
mukmin	saudagar	0.22
mukmin	audiens	0.18
mukmin	dai	0.26
mukmin	maling	0.2
mukmin	regulator	0.06
mukmin	founder	0.09
mukmin	moderator	0.13
mukmin	pujangga	0.21
mukmin	alumnus	0.1
mukmin	komunikator	0.22
mukmin	entrepreneur	0.23
mukmin	redaktur	0.09
mukmin	separatis	0.21
mukmin	bujang	0.2
mukmin	mumi	0.17
mukmin	independent	0.23
mukmin	konsul	0.12
mukmin	tutor	0.08
mukmin	laskar	0.17
mukmin	badut	0.12
mukmin	informan	0.16
mukmin	mediator	0.17
mukmin	humas	0.13
mukmin	psikiater	0.14
mukmin	otodidak	0.12
mukmin	cleaning	0.11
mukmin	indo	0.13
mukmin	pesepakbola	0.25
mukmin	filosof	0.28
mukmin	krama	0.07
mukmin	brahmana	0.19
mukmin	simpatisan	0.25
mukmin	petahana	0.21
mukmin	musafir	0.35
mukmin	duda	0.08
mukmin	eksportir	0.19
mukmin	guest	0.09
mukmin	wiraswasta	0.12
mukmin	nona	0.14
mukmin	deputi	0.16
mukmin	buronan	0.13
mukmin	ateis	0.23
mukmin	sosiolog	0.17
mukmin	narator	0.11
mukmin	maestro	0.12
mukmin	perompak	0.19
mukmin	tabib	0.16
mukmin	konseli	0.19
mukmin	woman	0.17
mukmin	punggawa	0.17
mukmin	firaun	0.26
mukmin	humanis	0.26
mukmin	intel	0.11
mukmin	tameng	0.2
mukmin	komunikan	0.21
mukmin	pengamen	0.15
mukmin	naturalis	0.21
mukmin	waria	0.19
mukmin	technical	0.03
mukmin	marinir	0.19
mukmin	bandit	0.13
mukmin	inspektur	0.12
mukmin	syetan	0.39
mukmin	pecundang	0.2
mukmin	borjuis	0.16
mukmin	pialang	0.13
mukmin	ekspatriat	0.17
mukmin	praja	0.14
mukmin	miliarder	0.16
mukmin	satria	0.23
mukmin	laksamana	0.21
mukmin	maniak	0.19
mukmin	transmigran	0.19
mukmin	blasteran	0.14
mukmin	mujtahid	0.34
mukmin	tiran	0.2
mukmin	decision	0.08
mukmin	sepuh	0.19
mukmin	resign	0.09
mukmin	marketer	0.22
mukmin	prabu	0.15
mukmin	koboi	0.14
mukmin	persona	0.21
mukmin	fighter	0.16
mukmin	pegiat	0.21
mukmin	priyayi	0.23
mukmin	mbok	0.1
mukmin	agamis	0.25
mukmin	purnawirawan	0.13
mukmin	peragawati	0.14
mukmin	demokrat	0.29
mukmin	mantri	0.19
mukmin	syuhada	0.43
mukmin	sekuriti	0.13
mukmin	mujahid	0.43
mukmin	idiot	0.09
mukmin	demokratik	0.27
mukmin	salesman	0.21
mukmin	eyang	0.06
mukmin	bajingan	0.14
mukmin	selebritas	0.18
mukmin	paramedis	0.14
mukmin	dirigen	0.15
mukmin	translator	0.11
mukmin	principal	0.09
mukmin	panitera	0.17
mukmin	panelis	0.14
mukmin	orator	0.23
mukmin	mursyid	0.3
mukmin	algojo	0.24
mukmin	pawang	0.09
mukmin	sersan	0.17
mukmin	rentenir	0.07
mukmin	kompeni	0.22
mukmin	superstar	0.14
mukmin	ekstremis	0.23
mukmin	perjaka	0.22
mukmin	comic	0.11
mukmin	jagal	0.17
mukmin	diva	0.05
mukmin	modernis	0.23
mukmin	sipir	0.15
mukmin	partisan	0.25
mukmin	patriot	0.29
mukmin	habib	0.19
mukmin	materialis	0.25
mukmin	inovator	0.17
mukmin	sahaya	0.28
mukmin	polwan	0.19
mukmin	mubaligh	0.24
mukmin	pemrakarsa	0.13
mukmin	mahasiwa	0.21
mukmin	observer	0.24
mukmin	saintis	0.24
mukmin	akrobatik	0.08
mukmin	raden	0.15
mukmin	volunteer	0.19
mukmin	bintara	0.18
mukmin	cagub	0.22
mukmin	kondektur	0.16
mukmin	opsir	0.16
mukmin	bodyguard	0.09
mukmin	negosiator	0.18
mukmin	agnostik	0.27
mukmin	angota	0.26
mukmin	reserse	0.11
mukmin	teknokrat	0.24
mukmin	oportunis	0.23
mukmin	flamboyan	0.11
mukmin	mucikari	0.08
mukmin	terperiksa	0.15
mukmin	biduan	0.12
mukmin	konstruktivis	0.15
mukmin	cerpenis	0.22
mukmin	sinden	0.11
mukmin	binatu	0.09
mukmin	kiyai	0.25
mukmin	romusha	0.21
mukmin	wapres	0.14
mukmin	pelayat	0.27
mukmin	bumiputera	0.24
mukmin	nyai	0.07
mukmin	mantu	0.13
mukmin	bartender	0.04
mukmin	enterpreneur	0.19
mukmin	ekstrovert	0.23
mukmin	formatur	0.17
mukmin	rohaniawan	0.17
mukmin	rasionalis	0.29
mukmin	gigolo	0.03
mukmin	presidium	0.16
mukmin	upline	0.11
mukmin	asesor	0.15
mukmin	nahkoda	0.17
mukmin	franchisee	0.21
mukmin	evaluator	0.27
mukmin	porter	0.07
mukmin	sensei	0.08
mukmin	buzzer	0.13
mukmin	lover	0.1
mukmin	sayyid	0.36
mukmin	keparat	0.22
mukmin	marsekal	0.19
mukmin	kontrolir	0.11
mukmin	mubalig	0.21
mukmin	organisator	0.2
mukmin	balerina	0.13
mukmin	selebgram	0.16
mukmin	bumiputra	0.24
mukmin	kopral	0.13
mukmin	kalifah	0.28
mukmin	perias	0.19
mukmin	arsiparis	0.19
mukmin	gentlemen	0.15
mukmin	waiter	0.16
mukmin	loper	0.14
mukmin	waliyullah	0.34
mukmin	marxis	0.17
mukmin	liberalis	0.32
mukmin	judoka	0.24
mukmin	businessman	0.24
mukmin	syaman	0.15
mukmin	widyaiswara	0.17
mukmin	learner	0.16
mukmin	ginekolog	0.04
mukmin	residivis	0.19
mukmin	tumenggung	0.18
mukmin	ketum	0.19
mukmin	murabbi	0.27
mukmin	wagub	0.2
mukmin	vlogger	0.22
mukmin	kapolda	0.17
mukmin	kacung	0.12
mukmin	koleris	0.29
mukmin	moralis	0.28
mukmin	propagandis	0.19
mukmin	voter	0.09
mukmin	adopter	0.21
mukmin	inlander	0.18
mukmin	peresensi	0.25
mukmin	klinisi	0.16
mukmin	jongos	0.19
mukmin	mayoret	0.16
mukmin	devi	0.03
mukmin	waskita	0.28
mukmin	ballerina	0.12
mukmin	enterpreneurship	0.19
mukmin	jugun	0.09
mukmin	mukminah	0.77
mukmin	teungku	0.22
mukmin	mandataris	0.21
mukmin	reformer	0.27
mukmin	grader	0.18
mukmin	sekularis	0.31
mukmin	filosuf	0.27
mukmin	konservator	0.13
mukmin	madam	0.13
mukmin	masbuk	0.32
mukmin	cendikia	0.24
mukmin	validator	0.16
mukmin	terroris	0.27
mukmin	duchess	0.09
mukmin	meneer	0.15
mukmin	godfather	0.14
mukmin	assessor	0.2
mukmin	paramedik	0.18
mukmin	egoistik	0.28
mukmin	floris	0.14
mukmin	biduanita	0.2
mukmin	clairvoyance	0.13
mukmin	bhiksuni	0.08
mukmin	evangelist	0.16
mukmin	gatekeeper	0.14
mukmin	diktaktor	0.19
mukmin	ekspat	0.13
mukmin	inspektor	0.17
mukmin	superintendent	0.11
mukmin	foreman	0.19
mukmin	golfer	0.09
mukmin	sebatangkara	0.27
mukmin	herpetolog	0.19
mukmin	strategist	0.16
mukmin	selebtwit	0.24
mukmin	achiever	0.16
mukmin	hispanik	0.18
mukmin	ghostwriter	0.18
mukmin	nulipara	0.16
mukmin	legalis	0.31
mukmin	networker	0.17
mukmin	monetaris	0.21
mukmin	pamongpraja	0.23
mukmin	pengibing	0.2
mukmin	taekwondoin	0.14
mukmin	paedofil	0.21
mukmin	campers	0.22
mukmin	pramusiwi	0.08
mukmin	wirausahaan	0.24
mukmin	kooperator	0.24
mukmin	perempuaan	0.31
mukmin	markonis	0.26
mukmin	sadomasokis	0.06
mukmin	mushalli	0.31
mukmin	mubayyin	0.31
mukmin	koder	0.18
mukmin	laksmana	0.2
mukmin	nonpartisipan	0.23
mukmin	kristalografer	0.12
mukmin	marbut	0.23
mukmin	snowboarder	0.14
