noun_w_orang	noun_w_orang_only	cossim
perampok	pemusik	0.28
perampok	sukarelawan	0.17
perampok	fasilitator	0.15
perampok	kristen	0.25
perampok	penerbang	0.2
perampok	bibi	0.23
perampok	pejalan	0.33
perampok	pramuka	0.23
perampok	petinju	0.3
perampok	penyandang	0.2
perampok	penanggung	0.17
perampok	penolong	0.24
perampok	botani	0.15
perampok	jagoan	0.36
perampok	penembak	0.34
perampok	penipu	0.48
perampok	jemaah	0.24
perampok	debitur	0.26
perampok	diktator	0.25
perampok	penyelamat	0.33
perampok	abdi	0.27
perampok	lurah	0.24
perampok	pendaftar	0.1
perampok	milisi	0.32
perampok	pelari	0.28
perampok	pengiring	0.2
perampok	penata	0.29
perampok	pengambil	0.27
perampok	penuntut	0.25
perampok	demonstran	0.26
perampok	sandera	0.34
perampok	pembina	0.2
perampok	astronot	0.13
perampok	serdadu	0.37
perampok	tanggungan	0.21
perampok	pencetus	0.15
perampok	pemangsa	0.33
perampok	bendahara	0.27
perampok	penyebar	0.26
perampok	kuli	0.26
perampok	kreditur	0.25
perampok	pemesan	0.13
perampok	biang	0.24
perampok	dermawan	0.27
perampok	pemeriksa	0.25
perampok	negarawan	0.23
perampok	pengukur	0.16
perampok	penambang	0.24
perampok	pembajak	0.4
perampok	budayawan	0.18
perampok	perekam	0.25
perampok	penyayang	0.22
perampok	pemukul	0.29
perampok	perencana	0.25
perampok	pengumpul	0.23
perampok	separatis	0.36
perampok	mumi	0.2
perampok	wirausahawan	0.25
perampok	penangkap	0.34
perampok	informan	0.25
perampok	humas	0
perampok	penyelam	0.25
perampok	pemasar	0.25
perampok	pemalas	0.24
perampok	penarik	0.26
perampok	pengembara	0.36
perampok	cleaning	0.19
perampok	gerilyawan	0.39
perampok	penggagas	0.15
perampok	duda	0.21
perampok	penyembah	0.23
perampok	penilai	0.22
perampok	penguji	0.19
perampok	eksportir	0.25
perampok	wiraswasta	0.22
perampok	nona	0.29
perampok	deputi	0.2
perampok	pengunjuk	0.24
perampok	penyembuh	0.21
perampok	rohaniwan	0.26
perampok	pemanah	0.3
perampok	firaun	0.21
perampok	penyelidik	0.26
perampok	penampil	0.17
perampok	peranakan	0.2
perampok	marinir	0.24
perampok	suruhan	0.3
perampok	inspektur	0.33
perampok	pialang	0.32
perampok	miliarder	0.26
perampok	satria	0.27
perampok	usahawan	0.31
perampok	pelapor	0.32
perampok	pemahat	0.2
perampok	penunggu	0.23
perampok	penurut	0.21
perampok	pengusul	0.11
perampok	pemimpi	0.3
perampok	penyusup	0.37
perampok	pemungut	0.31
perampok	penceramah	0.23
perampok	penggarap	0.3
perampok	pelupa	0.16
perampok	perupa	0.14
perampok	panelis	0.14
perampok	penyendiri	0.24
perampok	pemateri	0.09
perampok	penggali	0.32
perampok	penukar	0.23
perampok	penyabar	0.21
perampok	habib	0.19
perampok	pelempar	0.28
perampok	pemborong	0.26
perampok	pendemo	0.27
perampok	pencerita	0.24
perampok	penyelundup	0.43
perampok	penganggur	0.28
perampok	penggiling	0.22
perampok	penterjemah	0.23
perampok	pengulas	0.11
perampok	penagih	0.39
perampok	hartawan	0.45
perampok	perumus	0.12
perampok	wapres	0.11
perampok	peniup	0.23
perampok	penggalang	0.22
perampok	pembenci	0.27
perampok	pengkaji	0.19
perampok	pembebas	0.28
perampok	pemetik	0.28
perampok	penjilat	0.3
perampok	pencabut	0.27
perampok	peramah	0.22
perampok	pengukir	0.19
perampok	pengejar	0.34
perampok	pemerah	0.25
perampok	wiraswastawan	0.29
perampok	pemulia	0.22
perampok	penendang	0.27
perampok	penyimak	0.14
perampok	pelestari	0.25
perampok	penjemput	0.26
perampok	pembaru	0.27
perampok	marxis	0.32
perampok	penghayat	0.16
perampok	pengadu	0.32
perampok	pemasak	0.15
perampok	pembobol	0.49
perampok	penggemblengan	0.16
perampok	penghasut	0.31
perampok	penderma	0.24
perampok	pemaksa	0.27
perampok	peragu	0.26
perampok	pengekor	0.26
perampok	perayu	0.32
perampok	pendebat	0.26
perampok	penyuara	0.21
perampok	pemimpinan	0.26
perampok	penghadang	0.39
perampok	pengasah	0.23
perampok	madam	0.17
perampok	pengutang	0.35
perampok	pembisik	0.31
perampok	pengetuk	0.27
perampok	pemberang	0.42
perampok	peneguh	0.21
perampok	pewirausaha	0.25
perampok	pencuriga	0.38
perampok	pengalah	0.35
perampok	pengalasan	0.31
perampok	pengamuk	0.38
pelarian	kolektor	0.28
pelarian	macan	0.17
pelarian	pengidap	0.22
pelarian	preman	0.27
pelarian	penunjuk	0.22
pelarian	pemuka	0.3
pelarian	pengemis	0.28
pelarian	direksi	0.1
pelarian	pemusik	0.26
pelarian	sukarelawan	0.26
pelarian	fasilitator	0.18
pelarian	kristen	0.22
pelarian	penerbang	0.22
pelarian	bibi	0.09
pelarian	pejalan	0.28
pelarian	pramuka	0.1
pelarian	petinju	0.2
pelarian	penyandang	0.21
pelarian	penanggung	0.2
pelarian	penolong	0.28
pelarian	botani	0.1
pelarian	jagoan	0.23
pelarian	penembak	0.26
pelarian	penipu	0.23
pelarian	jemaah	0.22
pelarian	debitur	0.23
pelarian	diktator	0.21
pelarian	penyelamat	0.39
pelarian	abdi	0.21
pelarian	lurah	0.18
pelarian	pendaftar	0.15
pelarian	milisi	0.24
pelarian	pelari	0.32
pelarian	pengiring	0.28
pelarian	penata	0.15
pelarian	pengambil	0.16
pelarian	penuntut	0.19
pelarian	demonstran	0.21
pelarian	sandera	0.37
pelarian	pembina	0.16
pelarian	astronot	0.19
pelarian	serdadu	0.3
pelarian	tanggungan	0.31
pelarian	pencetus	0.25
pelarian	pemangsa	0.29
pelarian	bendahara	0.2
pelarian	penyebar	0.24
pelarian	kuli	0.23
pelarian	kreditur	0.24
pelarian	pemesan	0.16
pelarian	biang	0.18
pelarian	dermawan	0.17
pelarian	pemeriksa	0.1
pelarian	negarawan	0.14
pelarian	pengukur	0.07
pelarian	penambang	0.29
pelarian	pembajak	0.21
pelarian	budayawan	0.22
pelarian	perekam	0.12
pelarian	penyayang	0.14
pelarian	pemukul	0.15
pelarian	perencana	0.25
pelarian	pengumpul	0.23
pelarian	separatis	0.28
pelarian	mumi	0.12
pelarian	wirausahawan	0.21
pelarian	penangkap	0.3
pelarian	informan	0.26
pelarian	humas	0.07
pelarian	penyelam	0.27
pelarian	pemasar	0.22
pelarian	pemalas	0.22
pelarian	penarik	0.28
pelarian	pengembara	0.39
pelarian	cleaning	0.12
pelarian	gerilyawan	0.43
pelarian	penggagas	0.18
pelarian	duda	0.26
pelarian	penyembah	0.18
pelarian	penilai	0.16
pelarian	penguji	0.13
pelarian	eksportir	0.16
pelarian	wiraswasta	0.21
pelarian	nona	0.13
pelarian	deputi	0.19
pelarian	pengunjuk	0.17
pelarian	penyembuh	0.28
pelarian	rohaniwan	0.27
pelarian	pemanah	0.26
pelarian	firaun	0.21
pelarian	penyelidik	0.22
pelarian	penampil	0.14
pelarian	peranakan	0.24
pelarian	marinir	0.2
pelarian	suruhan	0.19
pelarian	inspektur	0.15
pelarian	pialang	0.23
pelarian	miliarder	0.26
pelarian	satria	0.21
pelarian	usahawan	0.27
pelarian	pelapor	0.15
pelarian	pemahat	0.17
pelarian	penunggu	0.18
pelarian	penurut	0.18
pelarian	pengusul	0.06
pelarian	pemimpi	0.31
pelarian	penyusup	0.26
pelarian	pemungut	0.24
pelarian	penceramah	0.13
pelarian	penggarap	0.17
pelarian	pelupa	0.14
pelarian	perupa	0.2
pelarian	panelis	0.09
pelarian	penyendiri	0.34
pelarian	pemateri	0.11
pelarian	penggali	0.24
pelarian	penukar	0.25
pelarian	penyabar	0.15
pelarian	habib	0.06
pelarian	pelempar	0.22
pelarian	pemborong	0.18
pelarian	pendemo	0.17
pelarian	pencerita	0.2
pelarian	penyelundup	0.4
pelarian	penganggur	0.32
pelarian	penggiling	0.13
pelarian	penterjemah	0.17
pelarian	pengulas	0.16
pelarian	penagih	0.33
pelarian	hartawan	0.29
pelarian	perumus	0.08
pelarian	wapres	0.11
pelarian	peniup	0.1
pelarian	penggalang	0.17
pelarian	pembenci	0.28
pelarian	pengkaji	0.19
pelarian	pembebas	0.3
pelarian	pemetik	0.16
pelarian	penjilat	0.24
pelarian	pencabut	0.19
pelarian	peramah	0.15
pelarian	pengukir	0.18
pelarian	pengejar	0.39
pelarian	pemerah	0.14
pelarian	wiraswastawan	0.21
pelarian	pemulia	0.17
pelarian	penendang	0.27
pelarian	penyimak	0.19
pelarian	pelestari	0.21
pelarian	penjemput	0.25
pelarian	pembaru	0.27
pelarian	marxis	0.22
pelarian	penghayat	0.22
pelarian	pengadu	0.23
pelarian	pemasak	0.2
pelarian	pembobol	0.35
pelarian	penggemblengan	0.31
pelarian	penghasut	0.33
pelarian	penderma	0.22
pelarian	pemaksa	0.23
pelarian	peragu	0.28
pelarian	pengekor	0.21
pelarian	perayu	0.25
pelarian	pendebat	0.28
pelarian	penyuara	0.18
pelarian	pemimpinan	0.32
pelarian	penghadang	0.34
pelarian	pengasah	0.24
pelarian	madam	0.18
pelarian	pengutang	0.31
pelarian	pembisik	0.23
pelarian	pengetuk	0.2
pelarian	pemberang	0.4
pelarian	peneguh	0.24
pelarian	pewirausaha	0.27
pelarian	pencuriga	0.27
pelarian	pengalah	0.36
pelarian	pengalasan	0.35
pelarian	pengamuk	0.3
kolektor	macan	0.22
kolektor	pengidap	0.12
kolektor	preman	0.21
kolektor	penunjuk	0.23
kolektor	pemuka	0.28
kolektor	pengemis	0.3
kolektor	direksi	0.19
kolektor	pemusik	0.29
kolektor	sukarelawan	0.19
kolektor	fasilitator	0.23
kolektor	kristen	0.19
kolektor	penerbang	0.18
kolektor	bibi	0.14
kolektor	pejalan	0.32
kolektor	pramuka	0.14
kolektor	petinju	0.2
kolektor	penyandang	0.25
kolektor	penanggung	0.17
kolektor	penolong	0.23
kolektor	botani	0.33
kolektor	jagoan	0.2
kolektor	penembak	0.2
kolektor	penipu	0.23
kolektor	jemaah	0.21
kolektor	debitur	0.22
kolektor	diktator	0.16
kolektor	penyelamat	0.26
kolektor	abdi	0.18
kolektor	lurah	0.2
kolektor	pendaftar	0.18
kolektor	milisi	0.19
kolektor	pelari	0.27
kolektor	pengiring	0.15
kolektor	penata	0.26
kolektor	pengambil	0.33
kolektor	penuntut	0.27
kolektor	demonstran	0.19
kolektor	sandera	0.19
kolektor	pembina	0.23
kolektor	astronot	0.12
kolektor	serdadu	0.18
kolektor	tanggungan	0.15
kolektor	pencetus	0.16
kolektor	pemangsa	0.21
kolektor	bendahara	0.3
kolektor	penyebar	0.26
kolektor	kuli	0.13
kolektor	kreditur	0.31
kolektor	pemesan	0.26
kolektor	biang	0.11
kolektor	dermawan	0.33
kolektor	pemeriksa	0.31
kolektor	negarawan	0.22
kolektor	pengukur	0.25
kolektor	penambang	0.23
kolektor	pembajak	0.14
kolektor	budayawan	0.31
kolektor	perekam	0.25
kolektor	penyayang	0.26
kolektor	pemukul	0.2
kolektor	perencana	0.26
kolektor	pengumpul	0.54
kolektor	separatis	0.19
kolektor	mumi	0.19
kolektor	wirausahawan	0.28
kolektor	penangkap	0.28
kolektor	informan	0.27
kolektor	humas	0.16
kolektor	penyelam	0.28
kolektor	pemasar	0.28
kolektor	pemalas	0.19
kolektor	penarik	0.26
kolektor	pengembara	0.32
kolektor	cleaning	0.1
kolektor	gerilyawan	0.18
kolektor	penggagas	0.23
kolektor	duda	0.2
kolektor	penyembah	0.21
kolektor	penilai	0.26
kolektor	penguji	0.24
kolektor	eksportir	0.33
kolektor	wiraswasta	0.21
kolektor	nona	0.13
kolektor	deputi	0.22
kolektor	pengunjuk	0.18
kolektor	penyembuh	0.23
kolektor	rohaniwan	0.38
kolektor	pemanah	0.26
kolektor	firaun	0.23
kolektor	penyelidik	0.31
kolektor	penampil	0.21
kolektor	peranakan	0.19
kolektor	marinir	0.19
kolektor	suruhan	0.1
kolektor	inspektur	0.27
kolektor	pialang	0.32
kolektor	miliarder	0.28
kolektor	satria	0.2
kolektor	usahawan	0.28
kolektor	pelapor	0.19
kolektor	pemahat	0.32
kolektor	penunggu	0.14
kolektor	penurut	0.19
kolektor	pengusul	0.23
kolektor	pemimpi	0.2
kolektor	penyusup	0.15
kolektor	pemungut	0.3
kolektor	penceramah	0.19
kolektor	penggarap	0.26
kolektor	pelupa	0.09
kolektor	perupa	0.3
kolektor	panelis	0.16
kolektor	penyendiri	0.26
kolektor	pemateri	0.14
kolektor	penggali	0.28
kolektor	penukar	0.25
kolektor	penyabar	0.19
kolektor	habib	0.14
kolektor	pelempar	0.23
kolektor	pemborong	0.28
kolektor	pendemo	0.22
kolektor	pencerita	0.25
kolektor	penyelundup	0.29
kolektor	penganggur	0.15
kolektor	penggiling	0.28
kolektor	penterjemah	0.18
kolektor	pengulas	0.27
kolektor	penagih	0.31
kolektor	hartawan	0.31
kolektor	perumus	0.19
kolektor	wapres	0.09
kolektor	peniup	0.18
kolektor	penggalang	0.19
kolektor	pembenci	0.3
kolektor	pengkaji	0.28
kolektor	pembebas	0.2
kolektor	pemetik	0.32
kolektor	penjilat	0.24
kolektor	pencabut	0.15
kolektor	peramah	0.21
kolektor	pengukir	0.29
kolektor	pengejar	0.28
kolektor	pemerah	0.23
kolektor	wiraswastawan	0.27
kolektor	pemulia	0.36
kolektor	penendang	0.16
kolektor	penyimak	0.16
kolektor	pelestari	0.35
kolektor	penjemput	0.07
kolektor	pembaru	0.31
kolektor	marxis	0.18
kolektor	penghayat	0.23
kolektor	pengadu	0.22
kolektor	pemasak	0.19
kolektor	pembobol	0.27
kolektor	penggemblengan	0.09
kolektor	penghasut	0.26
kolektor	penderma	0.3
kolektor	pemaksa	0.23
kolektor	peragu	0.15
kolektor	pengekor	0.24
kolektor	perayu	0.24
kolektor	pendebat	0.25
kolektor	penyuara	0.26
kolektor	pemimpinan	0.24
kolektor	penghadang	0.22
kolektor	pengasah	0.27
kolektor	madam	0.14
kolektor	pengutang	0.27
kolektor	pembisik	0.19
kolektor	pengetuk	0.25
kolektor	pemberang	0.31
kolektor	peneguh	0.22
kolektor	pewirausaha	0.28
kolektor	pencuriga	0.22
kolektor	pengalah	0.33
kolektor	pengalasan	0.26
kolektor	pengamuk	0.23
macan	pengidap	0.12
macan	preman	0.25
macan	penunjuk	0.14
macan	pemuka	0.16
macan	pengemis	0.3
macan	direksi	0.08
macan	pemusik	0.19
macan	sukarelawan	0.13
macan	fasilitator	0.11
macan	kristen	0.15
macan	penerbang	0.15
macan	bibi	0.11
macan	pejalan	0.19
macan	pramuka	0.2
macan	petinju	0.2
macan	penyandang	0.18
macan	penanggung	0.09
macan	penolong	0.16
macan	botani	0.14
macan	jagoan	0.28
macan	penembak	0.18
macan	penipu	0.24
macan	jemaah	0.06
macan	debitur	0.07
macan	diktator	0.2
macan	penyelamat	0.19
macan	abdi	0.18
macan	lurah	0.11
macan	pendaftar	0.05
macan	milisi	0.14
macan	pelari	0.21
macan	pengiring	0.14
macan	penata	0.16
macan	pengambil	0.21
macan	penuntut	0.05
macan	demonstran	0.16
macan	sandera	0.13
macan	pembina	0.1
macan	astronot	0.08
macan	serdadu	0.27
macan	tanggungan	0.03
macan	pencetus	0.18
macan	pemangsa	0.3
macan	bendahara	0.05
macan	penyebar	0.23
macan	kuli	0.09
macan	kreditur	0.07
macan	pemesan	0.18
macan	biang	0.28
macan	dermawan	0.16
macan	pemeriksa	0.05
macan	negarawan	0.21
macan	pengukur	0.08
macan	penambang	0.15
macan	pembajak	0.17
macan	budayawan	0.14
macan	perekam	0.09
macan	penyayang	0.2
macan	pemukul	0.23
macan	perencana	0.17
macan	pengumpul	0.12
macan	separatis	0.22
macan	mumi	0.14
macan	wirausahawan	0.12
macan	penangkap	0.21
macan	informan	0.13
macan	humas	0.13
macan	penyelam	0.16
macan	pemasar	0.12
macan	pemalas	0.25
macan	penarik	0.2
macan	pengembara	0.17
macan	cleaning	0.05
macan	gerilyawan	0.22
macan	penggagas	0.18
macan	duda	0.13
macan	penyembah	0.25
macan	penilai	0.07
macan	penguji	0.12
macan	eksportir	0.18
macan	wiraswasta	0.04
macan	nona	0.21
macan	deputi	0.07
macan	pengunjuk	0.07
macan	penyembuh	0.17
macan	rohaniwan	0.15
macan	pemanah	0.16
macan	firaun	0.14
macan	penyelidik	0.16
macan	penampil	0.15
macan	peranakan	0.17
macan	marinir	0.12
macan	suruhan	0.14
macan	inspektur	0.12
macan	pialang	0.13
macan	miliarder	0.12
macan	satria	0.29
macan	usahawan	0.14
macan	pelapor	0.16
macan	pemahat	0.21
macan	penunggu	0.22
macan	penurut	0.18
macan	pengusul	0.09
macan	pemimpi	0.19
macan	penyusup	0.21
macan	pemungut	0.16
macan	penceramah	0.13
macan	penggarap	0.06
macan	pelupa	0.16
macan	perupa	0.17
macan	panelis	0.15
macan	penyendiri	0.24
macan	pemateri	0.11
macan	penggali	0.2
macan	penukar	0.13
macan	penyabar	0.15
macan	habib	0.17
macan	pelempar	0.21
macan	pemborong	0.12
macan	pendemo	0.17
macan	pencerita	0.12
macan	penyelundup	0.28
macan	penganggur	0.19
macan	penggiling	0.09
macan	penterjemah	0.1
macan	pengulas	0.08
macan	penagih	0.21
macan	hartawan	0.17
macan	perumus	0.19
macan	wapres	0.15
macan	peniup	0.16
macan	penggalang	0.19
macan	pembenci	0.16
macan	pengkaji	0.07
macan	pembebas	0.13
macan	pemetik	0.18
macan	penjilat	0.22
macan	pencabut	0.23
macan	peramah	0.13
macan	pengukir	0.24
macan	pengejar	0.25
macan	pemerah	0.21
macan	wiraswastawan	0.09
macan	pemulia	0.16
macan	penendang	0.21
macan	penyimak	0.12
macan	pelestari	0.27
macan	penjemput	0.21
macan	pembaru	0.17
macan	marxis	0.16
macan	penghayat	0.08
macan	pengadu	0.2
macan	pemasak	0.12
macan	pembobol	0.17
macan	penggemblengan	0.19
macan	penghasut	0.27
macan	penderma	0.15
macan	pemaksa	0.15
macan	peragu	0.21
macan	pengekor	0.23
macan	perayu	0.27
macan	pendebat	0.12
macan	penyuara	0.21
macan	pemimpinan	0.19
macan	penghadang	0.25
macan	pengasah	0.19
macan	madam	0.21
macan	pengutang	0.2
macan	pembisik	0.25
macan	pengetuk	0.22
macan	pemberang	0.29
macan	peneguh	0.15
macan	pewirausaha	0.18
macan	pencuriga	0.23
macan	pengalah	0.2
macan	pengalasan	0.24
macan	pengamuk	0.32
pengidap	preman	0.16
pengidap	penunjuk	0.09
pengidap	pemuka	0.2
pengidap	pengemis	0.2
pengidap	direksi	0.1
pengidap	pemusik	0.19
pengidap	sukarelawan	0.18
pengidap	fasilitator	0.09
pengidap	kristen	0.12
pengidap	penerbang	0.16
pengidap	bibi	0.09
pengidap	pejalan	0.11
pengidap	pramuka	0.14
pengidap	petinju	0.21
pengidap	penyandang	0.3
pengidap	penanggung	0.15
pengidap	penolong	0.28
pengidap	botani	0.07
pengidap	jagoan	0.2
pengidap	penembak	0.17
pengidap	penipu	0.18
pengidap	jemaah	0.21
pengidap	debitur	0.27
pengidap	diktator	0.19
pengidap	penyelamat	0.21
pengidap	abdi	0.16
pengidap	lurah	0.13
pengidap	pendaftar	0.2
pengidap	milisi	0.11
pengidap	pelari	0.22
pengidap	pengiring	0.12
pengidap	penata	0.1
pengidap	pengambil	0.2
pengidap	penuntut	0.21
pengidap	demonstran	0.21
pengidap	sandera	0.11
pengidap	pembina	0.18
pengidap	astronot	0.13
pengidap	serdadu	0.15
pengidap	tanggungan	0.16
pengidap	pencetus	0.36
pengidap	pemangsa	0.16
pengidap	bendahara	0.16
pengidap	penyebar	0.24
pengidap	kuli	0.15
pengidap	kreditur	0.14
pengidap	pemesan	0.15
pengidap	biang	0.2
pengidap	dermawan	0.19
pengidap	pemeriksa	0.21
pengidap	negarawan	0.15
pengidap	pengukur	0.16
pengidap	penambang	0.18
pengidap	pembajak	0.17
pengidap	budayawan	0.06
pengidap	perekam	0.17
pengidap	penyayang	0.16
pengidap	pemukul	0.03
pengidap	perencana	0.19
pengidap	pengumpul	0.13
pengidap	separatis	0.13
pengidap	mumi	0.14
pengidap	wirausahawan	0.26
pengidap	penangkap	0.08
pengidap	informan	0.15
pengidap	humas	0.09
pengidap	penyelam	0.15
pengidap	pemasar	0.17
pengidap	pemalas	0.17
pengidap	penarik	0.16
pengidap	pengembara	0.26
pengidap	cleaning	0.11
pengidap	gerilyawan	0.17
pengidap	penggagas	0.17
pengidap	duda	0.17
pengidap	penyembah	0.16
pengidap	penilai	0.12
pengidap	penguji	0.14
pengidap	eksportir	0.17
pengidap	wiraswasta	0.18
pengidap	nona	0.09
pengidap	deputi	0.08
pengidap	pengunjuk	0.2
pengidap	penyembuh	0.32
pengidap	rohaniwan	0.13
pengidap	pemanah	0.11
pengidap	firaun	0.06
pengidap	penyelidik	0.15
pengidap	penampil	0.18
pengidap	peranakan	0.24
pengidap	marinir	0.08
pengidap	suruhan	0.07
pengidap	inspektur	0.08
pengidap	pialang	0.09
pengidap	miliarder	0.18
pengidap	satria	0.05
pengidap	usahawan	0.27
pengidap	pelapor	0.13
pengidap	pemahat	0.16
pengidap	penunggu	0.13
pengidap	penurut	0.17
pengidap	pengusul	0.14
pengidap	pemimpi	0.23
pengidap	penyusup	0.16
pengidap	pemungut	0.14
pengidap	penceramah	0.1
pengidap	penggarap	0.15
pengidap	pelupa	0.25
pengidap	perupa	0.23
pengidap	panelis	0.15
pengidap	penyendiri	0.27
pengidap	pemateri	0.16
pengidap	penggali	0.18
pengidap	penukar	0.08
pengidap	penyabar	0.21
pengidap	habib	0.1
pengidap	pelempar	0.09
pengidap	pemborong	0.13
pengidap	pendemo	0.17
pengidap	pencerita	0.22
pengidap	penyelundup	0.16
pengidap	penganggur	0.23
pengidap	penggiling	0.17
pengidap	penterjemah	0.11
pengidap	pengulas	0.15
pengidap	penagih	0.23
pengidap	hartawan	0.22
pengidap	perumus	0.08
pengidap	wapres	0.03
pengidap	peniup	0.1
pengidap	penggalang	0.11
pengidap	pembenci	0.26
pengidap	pengkaji	0.12
pengidap	pembebas	0.16
pengidap	pemetik	0.16
pengidap	penjilat	0.15
pengidap	pencabut	0.18
pengidap	peramah	0.16
pengidap	pengukir	0.21
pengidap	pengejar	0.23
pengidap	pemerah	0.21
pengidap	wiraswastawan	0.21
pengidap	pemulia	0.17
pengidap	penendang	0.11
pengidap	penyimak	0.16
pengidap	pelestari	0.13
pengidap	penjemput	0.11
pengidap	pembaru	0.23
pengidap	marxis	0.15
pengidap	penghayat	0.19
pengidap	pengadu	0.16
pengidap	pemasak	0.18
pengidap	pembobol	0.21
pengidap	penggemblengan	0.15
pengidap	penghasut	0.17
pengidap	penderma	0.2
pengidap	pemaksa	0.13
pengidap	peragu	0.18
pengidap	pengekor	0.16
pengidap	perayu	0.17
pengidap	pendebat	0.12
pengidap	penyuara	0.14
pengidap	pemimpinan	0.23
pengidap	penghadang	0.18
pengidap	pengasah	0.18
pengidap	madam	0.08
pengidap	pengutang	0.23
pengidap	pembisik	0.1
pengidap	pengetuk	0.14
pengidap	pemberang	0.31
pengidap	peneguh	0.18
pengidap	pewirausaha	0.33
pengidap	pencuriga	0.26
pengidap	pengalah	0.27
pengidap	pengalasan	0.16
pengidap	pengamuk	0.27
preman	penunjuk	0.07
preman	pemuka	0.35
preman	pengemis	0.45
preman	direksi	0.2
preman	pemusik	0.3
preman	sukarelawan	0.18
preman	fasilitator	0.14
preman	kristen	0.23
preman	penerbang	0.19
preman	bibi	0.1
preman	pejalan	0.29
preman	pramuka	0.2
preman	petinju	0.32
preman	penyandang	0.25
preman	penanggung	0.13
preman	penolong	0.22
preman	botani	0.04
preman	jagoan	0.44
preman	penembak	0.31
preman	penipu	0.32
preman	jemaah	0.25
preman	debitur	0.19
preman	diktator	0.23
preman	penyelamat	0.29
preman	abdi	0.24
preman	lurah	0.28
preman	pendaftar	0.11
preman	milisi	0.41
preman	pelari	0.13
preman	pengiring	0.11
preman	penata	0.26
preman	pengambil	0.19
preman	penuntut	0.19
preman	demonstran	0.35
preman	sandera	0.27
preman	pembina	0.21
preman	astronot	0.12
preman	serdadu	0.3
preman	tanggungan	0.16
preman	pencetus	0.17
preman	pemangsa	0.16
preman	bendahara	0.21
preman	penyebar	0.17
preman	kuli	0.35
preman	kreditur	0.13
preman	pemesan	0.11
preman	biang	0.22
preman	dermawan	0.22
preman	pemeriksa	0.18
preman	negarawan	0.2
preman	pengukur	0.08
preman	penambang	0.28
preman	pembajak	0.25
preman	budayawan	0.25
preman	perekam	0.17
preman	penyayang	0.18
preman	pemukul	0.22
preman	perencana	0.22
preman	pengumpul	0.19
preman	separatis	0.3
preman	mumi	0.15
preman	wirausahawan	0.2
preman	penangkap	0.21
preman	informan	0.3
preman	humas	0.17
preman	penyelam	0.18
preman	pemasar	0.21
preman	pemalas	0.25
preman	penarik	0.21
preman	pengembara	0.23
preman	cleaning	0.21
preman	gerilyawan	0.32
preman	penggagas	0.16
preman	duda	0.23
preman	penyembah	0.22
preman	penilai	0.19
preman	penguji	0.09
preman	eksportir	0.11
preman	wiraswasta	0.22
preman	nona	0.26
preman	deputi	0.19
preman	pengunjuk	0.28
preman	penyembuh	0.16
preman	rohaniwan	0.33
preman	pemanah	0.21
preman	firaun	0.09
preman	penyelidik	0.15
preman	penampil	0.14
preman	peranakan	0.18
preman	marinir	0.3
preman	suruhan	0.29
preman	inspektur	0.29
preman	pialang	0.24
preman	miliarder	0.22
preman	satria	0.26
preman	usahawan	0.31
preman	pelapor	0.23
preman	pemahat	0.15
preman	penunggu	0.25
preman	penurut	0.18
preman	pengusul	0.09
preman	pemimpi	0.18
preman	penyusup	0.35
preman	pemungut	0.3
preman	penceramah	0.26
preman	penggarap	0.25
preman	pelupa	0.14
preman	perupa	0.13
preman	panelis	0.11
preman	penyendiri	0.21
preman	pemateri	0.08
preman	penggali	0.24
preman	penukar	0.16
preman	penyabar	0.21
preman	habib	0.32
preman	pelempar	0.2
preman	pemborong	0.25
preman	pendemo	0.38
preman	pencerita	0.16
preman	penyelundup	0.42
preman	penganggur	0.25
preman	penggiling	0.21
preman	penterjemah	0.17
preman	pengulas	0.18
preman	penagih	0.41
preman	hartawan	0.28
preman	perumus	0.17
preman	wapres	0.17
preman	peniup	0.23
preman	penggalang	0.27
preman	pembenci	0.26
preman	pengkaji	0.14
preman	pembebas	0.17
preman	pemetik	0.24
preman	penjilat	0.38
preman	pencabut	0.19
preman	peramah	0.19
preman	pengukir	0.15
preman	pengejar	0.24
preman	pemerah	0.24
preman	wiraswastawan	0.28
preman	pemulia	0.15
preman	penendang	0.24
preman	penyimak	0.1
preman	pelestari	0.21
preman	penjemput	0.27
preman	pembaru	0.25
preman	marxis	0.23
preman	penghayat	0.16
preman	pengadu	0.26
preman	pemasak	0.21
preman	pembobol	0.3
preman	penggemblengan	0.2
preman	penghasut	0.35
preman	penderma	0.16
preman	pemaksa	0.31
preman	peragu	0.19
preman	pengekor	0.28
preman	perayu	0.31
preman	pendebat	0.27
preman	penyuara	0.15
preman	pemimpinan	0.32
